pat_id;isik;koht;muu;deprel;phrase_case;pattern;verb_word;verb_compound;phrase_nr;adp;inf_verb
1224;vahel;vahel;muu;obl;abl;arendama kellelt/millelt;arendama;;1;;
1225;mitte kunagi;vahel;muu;obl;abl;süttima kellelt/millelt;süttima;;1;;
1226;vahel;vahel;muu;obl;abl;pühkima ära kellelt/millelt;pühkima;ära;1;;
1227;mitte kunagi;alati;mitte kunagi;obl;abl;jätma ära kellelt/millelt;jätma;ära;1;;
1228;mitte kunagi;vahel;muu;obl;abl;särama vastu kellelt/millelt;särama;vastu;1;;
1229;vahel;vahel;muu;obl;abl;veenduma kellelt/millelt;veenduma;;1;;
1230;vahel;vahel;muu;obl;abl;tapma kellelt/millelt;tapma;;1;;
1231;mitte kunagi;alati;mitte kunagi;obl;abl;kumama vastu kellelt/millelt;kumama;vastu;1;;
1232;vahel;vahel;muu;obl;abl;vastutama kellelt/millelt;vastutama;;1;;
1233;vahel;vahel;muu;obl;abl;haigestuma kellelt/millelt;haigestuma;;1;;
1234;alati;mitte kunagi;mitte kunagi;obl;abl;lunima välja kellelt/millelt;lunima;välja;1;;
1235;vahel;vahel;muu;obl;abl;kiitma heaks kellelt/millelt;kiitma;heaks;1;;
1236;alati;mitte kunagi;mitte kunagi;obl;abl;nöörima kellelt/millelt;nöörima;;1;;
1237;vahel;vahel;mitte kunagi;obl;abl;pätsama kellelt/millelt;pätsama;;1;;
1238;mitte kunagi;vahel;muu;obl;abl;lahutama kellelt/millelt;lahutama;;1;;
1239;mitte kunagi;vahel;muu;obl;abl;valgustama kellelt/millelt;valgustama;;1;;
1240;mitte kunagi;vahel;muu;obl;abl;minema kaasa kellelt/millelt;minema;kaasa;1;;
1241;vahel;vahel;muu;obl;abl;vaatama läbi kellelt/millelt;vaatama;läbi;1;;
1242;vahel;vahel;mitte kunagi;obl;abl;osalema kokku kellelt/millelt;osalema;kokku;1;;
1243;mitte kunagi;vahel;muu;obl;abl;külmuma kellelt/millelt;külmuma;;1;;
1244;vahel;vahel;mitte kunagi;obl;abl;nihutama ära kellelt/millelt;nihutama;ära;1;;
1245;vahel;vahel;muu;obl;abl;andma üle kellelt/millelt;andma;üle;1;;
1246;mitte kunagi;alati;mitte kunagi;obl;abl;liikuma läbi kellelt/millelt;liikuma;läbi;1;;
1247;vahel;vahel;mitte kunagi;obl;abl;harrastama kellelt/millelt;harrastama;;1;;
1248;mitte kunagi;alati;mitte kunagi;obl;abl;kaunistama kellelt/millelt;kaunistama;;1;;
1249;mitte kunagi;alati;mitte kunagi;obl;abl;tooma võidu kellelt/millelt;tooma;võidu;1;;
1250;vahel;vahel;mitte kunagi;obl;abl;tormama alla kellelt/millelt;tormama;alla;1;;
1251;mitte kunagi;vahel;muu;obl;abl;ytlema kellelt/millelt;ytlema;;1;;
1252;mitte kunagi;alati;mitte kunagi;obl;abl;nirisema kellelt/millelt;nirisema;;1;;
1253;vahel;vahel;mitte kunagi;obl;abl;deklareerima kellelt/millelt;deklareerima;;1;;
1254;alati;mitte kunagi;mitte kunagi;obl;abl;laenama juurde kellelt/millelt;laenama;juurde;1;;
1255;mitte kunagi;vahel;muu;obl;abl;libisema ära kellelt/millelt;libisema;ära;1;;
1256;vahel;vahel;mitte kunagi;obl;abl;keelustama kellelt/millelt;keelustama;;1;;
1257;vahel;vahel;mitte kunagi;obl;abl;viskama ära kellelt/millelt;viskama;ära;1;;
1258;mitte kunagi;alati;mitte kunagi;obl;abl;jääma ette kellelt/millelt;jääma;ette;1;;
1259;mitte kunagi;alati;mitte kunagi;obl;abl;kaikuma kellelt/millelt;kaikuma;;1;;
1260;vahel;vahel;muu;obl;abl;kaebama kellelt/millelt;kaebama;;1;;
1261;vahel;vahel;muu;obl;abl;pakkima kellelt/millelt;pakkima;;1;;
1262;mitte kunagi;alati;mitte kunagi;obl;abl;vupsama kellelt/millelt;vupsama;;1;;
1263;mitte kunagi;vahel;muu;obl;abl;kütma kellelt/millelt;kütma;;1;;
1264;vahel;vahel;mitte kunagi;obl;abl;sisustama kellelt/millelt;sisustama;;1;;
1265;vahel;vahel;mitte kunagi;obl;abl;varastama kokku kellelt/millelt;varastama;kokku;1;;
1266;mitte kunagi;alati;mitte kunagi;obl;abl;heitma alla kellelt/millelt;heitma;alla;1;;
1267;alati;mitte kunagi;mitte kunagi;obl;abl;paluma juurde kellelt/millelt;paluma;juurde;1;;
1268;vahel;vahel;mitte kunagi;obl;abl;laekuma tagasi kellelt/millelt;laekuma;tagasi;1;;
1269;mitte kunagi;vahel;muu;obl;abl;keerama ette kellelt/millelt;keerama;ette;1;;
1270;vahel;vahel;mitte kunagi;obl;abl;levima edasi kellelt/millelt;levima;edasi;1;;
1271;vahel;vahel;mitte kunagi;obl;abl;kahjustama kellelt/millelt;kahjustama;;1;;
1272;vahel;vahel;muu;obl;abl;seiskuma kellelt/millelt;seiskuma;;1;;
1273;vahel;vahel;mitte kunagi;obl;abl;nakkama kellelt/millelt;nakkama;;1;;
1274;mitte kunagi;vahel;muu;obl;abl;paiskuma alla kellelt/millelt;paiskuma;alla;1;;
1275;mitte kunagi;vahel;muu;obl;abl;jääma ilma kellelt/millelt;jääma;ilma;1;;
1276;mitte kunagi;alati;mitte kunagi;obl;abl;kargama alla kellelt/millelt;kargama;alla;1;;
1277;vahel;vahel;muu;obl;abl;kandma välja kellelt/millelt;kandma;välja;1;;
1278;mitte kunagi;alati;mitte kunagi;obl;abl;lohistama kellelt/millelt;lohistama;;1;;
1279;mitte kunagi;alati;mitte kunagi;obl;abl;naasma tagasi kellelt/millelt;naasma;tagasi;1;;
1280;mitte kunagi;vahel;muu;obl;abl;transportima kellelt/millelt;transportima;;1;;
1281;vahel;vahel;muu;obl;abl;leevendama kellelt/millelt;leevendama;;1;;
1282;mitte kunagi;alati;mitte kunagi;obl;abl;tungima sisse kellelt/millelt;tungima;sisse;1;;
1283;mitte kunagi;alati;mitte kunagi;obl;abl;paiskama välja kellelt/millelt;paiskama;välja;1;;
1284;mitte kunagi;alati;mitte kunagi;obl;abl;sagenema kellelt/millelt;sagenema;;1;;
1285;mitte kunagi;vahel;muu;obl;abl;treenima kellelt/millelt;treenima;;1;;
1286;mitte kunagi;vahel;muu;obl;abl;panema maha kellelt/millelt;panema;maha;1;;
1287;vahel;vahel;muu;obl;abl;tasuma ära kellelt/millelt;tasuma;ära;1;;
1288;mitte kunagi;alati;mitte kunagi;obl;abl;toimetama ära kellelt/millelt;toimetama;ära;1;;
1289;vahel;vahel;muu;obl;abl;troonima kellelt/millelt;troonima;;1;;
1290;mitte kunagi;alati;mitte kunagi;obl;abl;teenindama kellelt/millelt;teenindama;;1;;
1291;mitte kunagi;alati;mitte kunagi;obl;abl;tuhisema kellelt/millelt;tuhisema;;1;;
1292;vahel;vahel;mitte kunagi;obl;abl;kandma ära kellelt/millelt;kandma;ära;1;;
1293;mitte kunagi;alati;mitte kunagi;obl;abl;sõitma kokku kellelt/millelt;sõitma;kokku;1;;
1294;vahel;vahel;muu;obl;abl;mängima ette kellelt/millelt;mängima;ette;1;;
1295;vahel;vahel;muu;obl;abl;tohtima kellelt/millelt;tohtima;;1;;
1296;vahel;vahel;mitte kunagi;obl;abl;kinnistuma kellelt/millelt;kinnistuma;;1;;
1297;mitte kunagi;vahel;muu;obl;abl;kiskuma lahti kellelt/millelt;kiskuma;lahti;1;;
1298;vahel;vahel;muu;obl;abl;puutuma kokku kellelt/millelt;puutuma;kokku;1;;
1299;mitte kunagi;alati;mitte kunagi;obl;abl;jääma kinni kellelt/millelt;jääma;kinni;1;;
1300;vahel;vahel;muu;obl;abl;tirima ära kellelt/millelt;tirima;ära;1;;
1301;mitte kunagi;alati;mitte kunagi;obl;abl;kandma kokku kellelt/millelt;kandma;kokku;1;;
1302;vahel;vahel;muu;obl;abl;käima välja kellelt/millelt;käima;välja;1;;
1303;mitte kunagi;vahel;muu;obl;abl;laskma lahti kellelt/millelt;laskma;lahti;1;;
1304;mitte kunagi;mitte kunagi;muu;obl;abl;matkima kellelt/millelt;matkima;;1;;
1305;vahel;mitte kunagi;muu;obl;abl;väljenduma kellelt/millelt;väljenduma;;1;;
1306;vahel;vahel;mitte kunagi;obl;abl;kandma üle kellelt/millelt;kandma;üle;1;;
1307;mitte kunagi;alati;mitte kunagi;obl;abl;puhuma maha kellelt/millelt;puhuma;maha;1;;
1308;mitte kunagi;vahel;muu;obl;abl;ujuma välja kellelt/millelt;ujuma;välja;1;;
1309;mitte kunagi;alati;mitte kunagi;obl;abl;looma välja kellelt/millelt;looma;välja;1;;
1310;mitte kunagi;vahel;muu;obl;abl;kangastuma kellelt/millelt;kangastuma;;1;;
1311;vahel;vahel;mitte kunagi;obl;abl;tulvama kellelt/millelt;tulvama;;1;;
1312;mitte kunagi;vahel;muu;obl;abl;lippama kellelt/millelt;lippama;;1;;
1313;mitte kunagi;vahel;muu;obl;abl;vajuma ära kellelt/millelt;vajuma;ära;1;;
1314;vahel;vahel;muu;obl;abl;vehkima kellelt/millelt;vehkima;;1;;
1315;vahel;mitte kunagi;muu;obl;abl;võluma välja kellelt/millelt;võluma;välja;1;;
1316;mitte kunagi;vahel;muu;obl;abl;nühkima kellelt/millelt;nühkima;;1;;
1317;vahel;vahel;muu;obl;abl;tõlgendama kellelt/millelt;tõlgendama;;1;;
1318;vahel;vahel;mitte kunagi;obl;abl;saama külge kellelt/millelt;saama;külge;1;;
1319;mitte kunagi;vahel;muu;obl;abl;sõitma üle kellelt/millelt;sõitma;üle;1;;
1320;alati;mitte kunagi;mitte kunagi;obl;abl;tellima juurde kellelt/millelt;tellima;juurde;1;;
1321;mitte kunagi;vahel;muu;obl;abl;rookima kellelt/millelt;rookima;;1;;
1322;vahel;vahel;mitte kunagi;obl;abl;juhendama kellelt/millelt;juhendama;;1;;
1323;mitte kunagi;alati;mitte kunagi;obl;abl;väärtustama kellelt/millelt;väärtustama;;1;;
1324;mitte kunagi;alati;mitte kunagi;obl;abl;filmima kellelt/millelt;filmima;;1;;
1325;mitte kunagi;vahel;muu;obl;abl;lõikuma kellelt/millelt;lõikuma;;1;;
1326;vahel;vahel;muu;obl;abl;tegema maha kellelt/millelt;tegema;maha;1;;
1327;vahel;vahel;muu;obl;abl;kulmineeruma kellelt/millelt;kulmineeruma;;1;;
1328;mitte kunagi;mitte kunagi;muu;obl;abl;lõhnama kellelt/millelt;lõhnama;;1;;
1329;vahel;vahel;muu;obl;abl;finantseerima kellelt/millelt;finantseerima;;1;;
1330;mitte kunagi;vahel;ebakorrektne märgendus;obl;abl;tõestama kellelt/millelt;tõestama;;1;;
1331;vahel;vahel;mitte kunagi;obl;abl;nühkima maha kellelt/millelt;nühkima;maha;1;;
1332;mitte kunagi;alati;mitte kunagi;obl;abl;imestama kellelt/millelt;imestama;;1;;
1333;mitte kunagi;vahel;muu;obl;abl;sosistama kellelt/millelt;sosistama;;1;;
1334;vahel;vahel;muu;obl;abl;plahvatama kellelt/millelt;plahvatama;;1;;
1335;mitte kunagi;vahel;muu;obl;abl;elimineerima kellelt/millelt;elimineerima;;1;;
1336;mitte kunagi;mitte kunagi;muu;obl;abl;akkama kellelt/millelt;akkama;;1;;
1337;vahel;vahel;muu;obl;abl;veenma kellelt/millelt;veenma;;1;;
1338;alati;mitte kunagi;mitte kunagi;obl;abl;nõudma juurde kellelt/millelt;nõudma;juurde;1;;
1339;mitte kunagi;vahel;muu;obl;abl;maadlema kellelt/millelt;maadlema;;1;;
1340;mitte kunagi;alati;mitte kunagi;obl;abl;prantsatama alla kellelt/millelt;prantsatama;alla;1;;
1341;mitte kunagi;alati;mitte kunagi;obl;abl;irduma kellelt/millelt;irduma;;1;;
1342;vahel;vahel;muu;obl;abl;viima ette kellelt/millelt;viima;ette;1;;
1343;vahel;mitte kunagi;muu;obl;abl;pärima järele kellelt/millelt;pärima;järele;1;;
1344;mitte kunagi;alati;mitte kunagi;obl;abl;sõitma sisse kellelt/millelt;sõitma;sisse;1;;
1345;mitte kunagi;vahel;muu;obl;abl;lugema kokku kellelt/millelt;lugema;kokku;1;;
1346;mitte kunagi;alati;mitte kunagi;obl;abl;lükkama välja kellelt/millelt;lükkama;välja;1;;
1347;vahel;vahel;muu;obl;abl;kloppima kellelt/millelt;kloppima;;1;;
1348;vahel;vahel;muu;obl;abl;investeerima kellelt/millelt;investeerima;;1;;
1349;vahel;vahel;muu;obl;abl;möönma kellelt/millelt;möönma;;1;;
1350;mitte kunagi;vahel;muu;obl;abl;serveerima kellelt/millelt;serveerima;;1;;
1351;mitte kunagi;vahel;muu;obl;abl;imenduma kellelt/millelt;imenduma;;1;;
1352;vahel;vahel;mitte kunagi;obl;abl;osatama kellelt/millelt;osatama;;1;;
1353;vahel;vahel;muu;obl;abl;andma kokku kellelt/millelt;andma;kokku;1;;
1354;vahel;vahel;muu;obl;abl;sisalduma kellelt/millelt;sisalduma;;1;;
1355;vahel;vahel;mitte kunagi;obl;abl;lindistama kellelt/millelt;lindistama;;1;;
1356;vahel;vahel;muu;obl;abl;andma järele kellelt/millelt;andma;järele;1;;
1357;vahel;vahel;muu;obl;abl;pidama maha kellelt/millelt;pidama;maha;1;;
1358;vahel;vahel;mitte kunagi;obl;abl;liikuma ära kellelt/millelt;liikuma;ära;1;;
1359;mitte kunagi;alati;mitte kunagi;obl;abl;tooma kohale kellelt/millelt;tooma;kohale;1;;
1360;mitte kunagi;vahel;muu;obl;abl;purustama kellelt/millelt;purustama;;1;;
1361;mitte kunagi;alati;mitte kunagi;obl;abl;kerkima üles kellelt/millelt;kerkima;üles;1;;
1362;vahel;vahel;muu;obl;abl;sättima kellelt/millelt;sättima;;1;;
1363;mitte kunagi;vahel;muu;obl;abl;arvama maha kellelt/millelt;arvama;maha;1;;
1364;vahel;vahel;mitte kunagi;obl;abl;varisema alla kellelt/millelt;varisema;alla;1;;
1365;vahel;vahel;mitte kunagi;obl;abl;taotlema tagasi kellelt/millelt;taotlema;tagasi;1;;
1366;mitte kunagi;mitte kunagi;muu;obl;abl;kruvima kellelt/millelt;kruvima;;1;;
1367;mitte kunagi;alati;mitte kunagi;obl;abl;kiirguma kellelt/millelt;kiirguma;;1;;
1368;mitte kunagi;alati;mitte kunagi;obl;abl;likvideerima kellelt/millelt;likvideerima;;1;;
1369;mitte kunagi;alati;mitte kunagi;obl;abl;liikuma välja kellelt/millelt;liikuma;välja;1;;
1370;mitte kunagi;alati;mitte kunagi;obl;abl;limpsima kellelt/millelt;limpsima;;1;;
1371;mitte kunagi;alati;mitte kunagi;obl;abl;koordineerima kellelt/millelt;koordineerima;;1;;
1372;vahel;alati;muu;obl;abl;mahutama kellelt/millelt;mahutama;;1;;
1373;vahel;mitte kunagi;muu;obl;abl;vananema kellelt/millelt;vananema;;1;;
1374;mitte kunagi;alati;mitte kunagi;obl;abl;roomama kellelt/millelt;roomama;;1;;
1375;mitte kunagi;vahel;muu;obl;abl;vihkama kellelt/millelt;vihkama;;1;;
1376;vahel;mitte kunagi;muu;obl;abl;müüma maha kellelt/millelt;müüma;maha;1;;
1377;mitte kunagi;alati;mitte kunagi;obl;abl;kobama kellelt/millelt;kobama;;1;;
1378;vahel;vahel;muu;obl;abl;koorima maha kellelt/millelt;koorima;maha;1;;
1379;mitte kunagi;vahel;muu;obl;abl;elama üle kellelt/millelt;elama;üle;1;;
1380;vahel;vahel;mitte kunagi;obl;abl;kogunema kokku kellelt/millelt;kogunema;kokku;1;;
1381;mitte kunagi;alati;mitte kunagi;obl;abl;kupatama kellelt/millelt;kupatama;;1;;
1382;mitte kunagi;alati;mitte kunagi;obl;abl;veerema välja kellelt/millelt;veerema;välja;1;;
1383;mitte kunagi;vahel;muu;obl;abl;pääsema ära kellelt/millelt;pääsema;ära;1;;
1384;vahel;vahel;muu;obl;abl;rullima kellelt/millelt;rullima;;1;;
1385;mitte kunagi;vahel;muu;obl;abl;innustama kellelt/millelt;innustama;;1;;
1386;mitte kunagi;vahel;muu;obl;abl;viskama peale kellelt/millelt;viskama;peale;1;;
1387;mitte kunagi;alati;mitte kunagi;obl;abl;jäädvustama kellelt/millelt;jäädvustama;;1;;
1388;vahel;vahel;muu;obl;abl;kirjutama üles kellelt/millelt;kirjutama;üles;1;;
1389;mitte kunagi;alati;mitte kunagi;obl;abl;vaatama ära kellelt/millelt;vaatama;ära;1;;
1390;mitte kunagi;vahel;muu;obl;abl;sadama maha kellelt/millelt;sadama;maha;1;;
1391;vahel;vahel;mitte kunagi;obl;abl;kavaldama välja kellelt/millelt;kavaldama;välja;1;;
1392;mitte kunagi;alati;mitte kunagi;obl;abl;kaugenema kellelt/millelt;kaugenema;;1;;
1393;mitte kunagi;vahel;muu;obl;abl;vaatama üles kellelt/millelt;vaatama;üles;1;;
1394;vahel;vahel;mitte kunagi;obl;abl;vilksatama kellelt/millelt;vilksatama;;1;;
1395;alati;mitte kunagi;mitte kunagi;obl;abl;petma kokku kellelt/millelt;petma;kokku;1;;
1396;alati;mitte kunagi;mitte kunagi;obl;abl;petma kokku kellelt/millelt;petma;kokku;1;;
1397;mitte kunagi;vahel;muu;obl;abl;sõudma kellelt/millelt;sõudma;;1;;
1398;mitte kunagi;alati;mitte kunagi;obl;abl;söestuma kellelt/millelt;söestuma;;1;;
1399;mitte kunagi;vahel;muu;obl;abl;halvenema kellelt/millelt;halvenema;;1;;
1400;mitte kunagi;alati;mitte kunagi;obl;abl;upitama kellelt/millelt;upitama;;1;;
1401;mitte kunagi;vahel;muu;obl;abl;kiskuma kõrvale kellelt/millelt;kiskuma;kõrvale;1;;
1402;mitte kunagi;alati;mitte kunagi;obl;abl;vedama kaasa kellelt/millelt;vedama;kaasa;1;;
1403;mitte kunagi;vahel;muu;obl;abl;põrutama mööda kellelt/millelt;põrutama;mööda;1;;
1404;vahel;vahel;mitte kunagi;obl;abl;vedama kokku kellelt/millelt;vedama;kokku;1;;
1405;vahel;vahel;muu;obl;abl;nakatuma kellelt/millelt;nakatuma;;1;;
1406;vahel;vahel;muu;obl;abl;seilama kellelt/millelt;seilama;;1;;
1407;alati;mitte kunagi;mitte kunagi;obl;abl;nõudma läbi kellelt/millelt;nõudma;läbi;1;;
1408;mitte kunagi;vahel;muu;obl;abl;sõeluma kellelt/millelt;sõeluma;;1;;
1409;mitte kunagi;vahel;muu;obl;abl;jooksma üle kellelt/millelt;jooksma;üle;1;;
1410;mitte kunagi;mitte kunagi;muu;obl;abl;peitma kellelt/millelt;peitma;;1;;
1411;mitte kunagi;vahel;muu;obl;abl;hälbima kellelt/millelt;hälbima;;1;;
1412;mitte kunagi;alati;mitte kunagi;obl;abl;hüppama üles kellelt/millelt;hüppama;üles;1;;
1413;mitte kunagi;vahel;muu;obl;abl;tõrjuma eemale kellelt/millelt;tõrjuma;eemale;1;;
1414;mitte kunagi;vahel;muu;obl;abl;rakenduma kellelt/millelt;rakenduma;;1;;
1415;mitte kunagi;vahel;muu;obl;abl;põletama kellelt/millelt;põletama;;1;;
1416;mitte kunagi;vahel;muu;obl;abl;jooksma välja kellelt/millelt;jooksma;välja;1;;
1417;vahel;vahel;muu;obl;abl;näitama üles kellelt/millelt;näitama;üles;1;;
1418;vahel;vahel;muu;obl;abl;valutama kellelt/millelt;valutama;;1;;
1419;mitte kunagi;alati;mitte kunagi;obl;abl;jooksma vastu kellelt/millelt;jooksma;vastu;1;;
1420;mitte kunagi;vahel;muu;obl;abl;otsima läbi kellelt/millelt;otsima;läbi;1;;
1421;vahel;mitte kunagi;muu;obl;abl;imestuma kellelt/millelt;imestuma;;1;;
1422;vahel;vahel;mitte kunagi;obl;abl;süvendama kellelt/millelt;süvendama;;1;;
1423;mitte kunagi;alati;mitte kunagi;obl;abl;vantsima kellelt/millelt;vantsima;;1;;
1424;vahel;vahel;muu;obl;abl;ilutsema kellelt/millelt;ilutsema;;1;;
1425;mitte kunagi;vahel;muu;obl;abl;pöörduma ära kellelt/millelt;pöörduma;ära;1;;
1426;vahel;vahel;mitte kunagi;obl;abl;rammima kellelt/millelt;rammima;;1;;
1427;mitte kunagi;alati;mitte kunagi;obl;abl;hõljuma kellelt/millelt;hõljuma;;1;;
1428;mitte kunagi;vahel;muu;obl;abl;kohkuma tagasi kellelt/millelt;kohkuma;tagasi;1;;
1429;vahel;mitte kunagi;muu;obl;abl;pühenduma kellelt/millelt;pühenduma;;1;;
1430;vahel;vahel;muu;obl;abl;väänama kellelt/millelt;väänama;;1;;
1431;mitte kunagi;vahel;muu;obl;abl;kehastama kellelt/millelt;kehastama;;1;;
1432;mitte kunagi;alati;mitte kunagi;obl;abl;hõiskama kellelt/millelt;hõiskama;;1;;
1433;mitte kunagi;vahel;muu;obl;abl;sattuma kõrvale kellelt/millelt;sattuma;kõrvale;1;;
1434;vahel;vahel;muu;obl;abl;viigistama kellelt/millelt;viigistama;;1;;
1435;vahel;vahel;mitte kunagi;obl;abl;napsama ära kellelt/millelt;napsama;ära;1;;
1436;mitte kunagi;vahel;muu;obl;abl;kannatama välja kellelt/millelt;kannatama;välja;1;;
1437;mitte kunagi;vahel;muu;obl;abl;hirmutama kellelt/millelt;hirmutama;;1;;
1438;mitte kunagi;vahel;muu;obl;abl;vahetuma kellelt/millelt;vahetuma;;1;;
1439;vahel;vahel;muu;obl;abl;erastama kellelt/millelt;erastama;;1;;
1440;vahel;vahel;mitte kunagi;obl;abl;viima tagasi kellelt/millelt;viima;tagasi;1;;
1441;mitte kunagi;alati;mitte kunagi;obl;abl;kallutama kõrvale kellelt/millelt;kallutama;kõrvale;1;;
1442;vahel;vahel;muu;obl;abl;mõtsima kellelt/millelt;mõtsima;;1;;
1443;mitte kunagi;vahel;muu;obl;abl;viima mööda kellelt/millelt;viima;mööda;1;;
1444;vahel;vahel;muu;obl;abl;sebima kellelt/millelt;sebima;;1;;
1445;mitte kunagi;vahel;muu;obl;abl;murdma läbi kellelt/millelt;murdma;läbi;1;;
1446;mitte kunagi;vahel;muu;obl;abl;kamandama kellelt/millelt;kamandama;;1;;
1447;vahel;vahel;muu;obl;abl;kallama kellelt/millelt;kallama;;1;;
1448;mitte kunagi;vahel;muu;obl;abl;sõimama kellelt/millelt;sõimama;;1;;
1449;mitte kunagi;mitte kunagi;muu;obl;abl;vaikima kellelt/millelt;vaikima;;1;;
1450;mitte kunagi;vahel;muu;obl;abl;seonduma kellelt/millelt;seonduma;;1;;
1451;mitte kunagi;alati;mitte kunagi;obl;abl;hoidma eemal kellelt/millelt;hoidma;eemal;1;;
1452;vahel;vahel;muu;obl;abl;eristama kellelt/millelt;eristama;;1;;
1453;mitte kunagi;alati;mitte kunagi;obl;abl;kandma maha kellelt/millelt;kandma;maha;1;;
1454;alati;mitte kunagi;mitte kunagi;obl;abl;nuruma välja kellelt/millelt;nuruma;välja;1;;
1455;vahel;vahel;muu;obl;abl;vaidlustama kellelt/millelt;vaidlustama;;1;;
1456;mitte kunagi;vahel;muu;obl;abl;vajuma alla kellelt/millelt;vajuma;alla;1;;
1457;mitte kunagi;mitte kunagi;muu;obl;abl;kahekordistama kellelt/millelt;kahekordistama;;1;;
1458;mitte kunagi;vahel;muu;obl;abl;kahtlema kellelt/millelt;kahtlema;;1;;
1459;mitte kunagi;vahel;muu;obl;abl;koorima ära kellelt/millelt;koorima;ära;1;;
1460;mitte kunagi;alati;mitte kunagi;obl;abl;põrutama välja kellelt/millelt;põrutama;välja;1;;
1461;vahel;vahel;muu;obl;abl;valetama kellelt/millelt;valetama;;1;;
1462;mitte kunagi;vahel;muu;obl;abl;järelduma kellelt/millelt;järelduma;;1;;
1463;vahel;vahel;mitte kunagi;obl;abl;põristama kellelt/millelt;põristama;;1;;
1464;vahel;vahel;muu;obl;abl;uuendama kellelt/millelt;uuendama;;1;;
1465;mitte kunagi;vahel;muu;obl;abl;kergendama kellelt/millelt;kergendama;;1;;
1466;mitte kunagi;vahel;muu;obl;abl;sööbima kellelt/millelt;sööbima;;1;;
1467;mitte kunagi;alati;mitte kunagi;obl;abl;uudistama kellelt/millelt;uudistama;;1;;
1468;mitte kunagi;vahel;muu;obl;abl;ilmuma välja kellelt/millelt;ilmuma;välja;1;;
1469;mitte kunagi;vahel;muu;obl;abl;rebenema kellelt/millelt;rebenema;;1;;
1470;mitte kunagi;vahel;muu;obl;abl;särama kellelt/millelt;särama;;1;;
1471;mitte kunagi;vahel;muu;obl;abl;varjutama kellelt/millelt;varjutama;;1;;
1472;vahel;vahel;muu;obl;abl;nõustama kellelt/millelt;nõustama;;1;;
1473;mitte kunagi;alati;mitte kunagi;obl;abl;kihutama vastu kellelt/millelt;kihutama;vastu;1;;
1474;mitte kunagi;alati;mitte kunagi;obl;abl;kihutama vastu kellelt/millelt;kihutama;vastu;1;;
1475;mitte kunagi;vahel;muu;obl;abl;sõnastama kellelt/millelt;sõnastama;;1;;
1476;alati;mitte kunagi;mitte kunagi;obl;abl;ilmuma kokku kellelt/millelt;ilmuma;kokku;1;;
1477;vahel;vahel;muu;obl;abl;jääma rahule kellelt/millelt;jääma;rahule;1;;
1478;vahel;vahel;muu;obl;abl;juhtima välja kellelt/millelt;juhtima;välja;1;;
1479;vahel;vahel;muu;obl;abl;hülgama kellelt/millelt;hülgama;;1;;
1480;mitte kunagi;alati;mitte kunagi;obl;abl;jääma pooleli kellelt/millelt;jääma;pooleli;1;;
1481;mitte kunagi;vahel;muu;obl;abl;sekundeerima kellelt/millelt;sekundeerima;;1;;
1482;mitte kunagi;alati;mitte kunagi;obl;abl;rahastama kellelt/millelt;rahastama;;1;;
1483;mitte kunagi;vahel;muu;obl;abl;registreeruma kellelt/millelt;registreeruma;;1;;
1484;mitte kunagi;vahel;muu;obl;abl;liitma kellelt/millelt;liitma;;1;;
1485;vahel;vahel;muu;obl;abl;muhelema kellelt/millelt;muhelema;;1;;
1486;mitte kunagi;vahel;muu;obl;abl;murdma maha kellelt/millelt;murdma;maha;1;;
1487;vahel;vahel;mitte kunagi;obl;abl;tihkama kellelt/millelt;tihkama;;1;;
1488;mitte kunagi;alati;mitte kunagi;obl;abl;lammutama kellelt/millelt;lammutama;;1;;
1489;mitte kunagi;vahel;muu;obl;abl;paljastama kellelt/millelt;paljastama;;1;;
1490;vahel;vahel;mitte kunagi;obl;abl;kraapima kokku kellelt/millelt;kraapima;kokku;1;;
1491;mitte kunagi;alati;mitte kunagi;obl;abl;teisaldama kellelt/millelt;teisaldama;;1;;
1492;vahel;mitte kunagi;muu;obl;abl;saama ette kellelt/millelt;saama;ette;1;;
1493;mitte kunagi;alati;mitte kunagi;obl;abl;lööma vastu kellelt/millelt;lööma;vastu;1;;
1494;mitte kunagi;vahel;muu;obl;abl;kruttima maha kellelt/millelt;kruttima;maha;1;;
1495;vahel;vahel;mitte kunagi;obl;abl;pankrotistuma kellelt/millelt;pankrotistuma;;1;;
1496;mitte kunagi;vahel;muu;obl;abl;ärritama kellelt/millelt;ärritama;;1;;
