pat_id,pattern,phrase_case,isik,koht,muu,verb_word,verb_compound,phrase_nr,adp,deprel,inf_verb
4642,tekkima kellele/millele,all,vahel,vahel,muu,tekkima,,1,,obl,
4643,müüma kellele/millele,all,alati,mitte kunagi,mitte kunagi,müüma,,1,,obl,
4644,kinkima kellele/millele,all,vahel,mitte kunagi,muu,kinkima,,1,,obl,
4645,tahtma kellele/millele,all,vahel,vahel,muu,tahtma,,1,,obl,
4646,lähenema kellele/millele,all,vahel,vahel,muu,lähenema,,1,,obl,
4647,kutsuma kellele/millele,all,vahel,vahel,mitte kunagi,kutsuma,,1,,obl,
4648,käima kellele/millele,all,vahel,vahel,muu,käima,,1,,obl,
4649,soovima kellele/millele,all,vahel,vahel,muu,soovima,,1,,obl,
4650,kinnitama kellele/millele,all,vahel,vahel,muu,kinnitama,,1,,obl,
4651,jätkuma kellele/millele,all,vahel,mitte kunagi,muu,jätkuma,,1,,obl,
4652,võtma kellele/millele,all,mitte kunagi,vahel,muu,võtma,,1,,obl,
4653,helistama kellele/millele,all,alati,mitte kunagi,mitte kunagi,helistama,,1,,obl,
4654,tagama kellele/millele,all,vahel,vahel,muu,tagama,,1,,obl,
4655,reageerima kellele/millele,all,mitte kunagi,mitte kunagi,muu,reageerima,,1,,obl,
4656,seadma kellele/millele,all,vahel,mitte kunagi,muu,seadma,,1,,obl,
4657,juhtima kellele/millele,all,mitte kunagi,vahel,muu,juhtima,,1,,obl,
4658,tuginema kellele/millele,all,vahel,mitte kunagi,muu,tuginema,,1,,obl,
4659,kulutama kellele/millele,all,mitte kunagi,mitte kunagi,muu,kulutama,,1,,obl,
4660,looma kellele/millele,all,vahel,vahel,muu,,looma,1,,obl,
4661,eelnema kellele/millele,all,vahel,mitte kunagi,muu,eelnema,,1,,obl,
4662,määrama kellele/millele,all,vahel,mitte kunagi,muu,määrama,,1,,obl,
4663,heitma kellele/millele,all,vahel,vahel,muu,heitma,,1,,obl,
4664,muutuma kellele/millele,all,vahel,mitte kunagi,muu,muutuma,,1,,obl,
4665,kogunema kellele/millele,all,vahel,vahel,mitte kunagi,kogunema,,1,,obl,
4666,jagama kellele/millele,all,vahel,vahel,mitte kunagi,jagama,,1,,obl,
4667,tõusma kellele/millele,all,vahel,vahel,muu,tõusma,,1,,obl,
4668,valmistama kellele/millele,all,vahel,mitte kunagi,muu,valmistama,,1,,obl,
4669,alluma kellele/millele,all,vahel,mitte kunagi,muu,alluma,,1,,obl,
4670,ilmuma kellele/millele,all,vahel,vahel,muu,ilmuma,,1,,obl,
4671,laienema kellele/millele,all,vahel,vahel,muu,laienema,,1,,obl,
4672,asuma kellele/millele,all,vahel,vahel,muu,asuma,,1,,obl,
4673,korraldama kellele/millele,all,vahel,vahel,muu,korraldama,,1,,obl,
4674,vihjama kellele/millele,all,vahel,mitte kunagi,muu,vihjama,,1,,obl,
4675,toimuma kellele/millele,all,vahel,vahel,muu,toimuma,,1,,obl,
4676,soovitama kellele/millele,all,vahel,mitte kunagi,muu,soovitama,,1,,obl,
4677,pühendama kellele/millele,all,vahel,mitte kunagi,muu,pühendama,,1,,obl,
4678,kehtima kellele/millele,all,vahel,mitte kunagi,muu,kehtima,,1,,obl,
4679,suutma kellele/millele,all,vahel,mitte kunagi,muu,suutma,,1,,obl,
4680,nõudma kellele/millele,all,vahel,vahel,muu,nõudma,,1,,obl,
4681,otsima kellele/millele,all,vahel,vahel,muu,otsima,,1,,obl,
4682,vaatama kellele/millele,all,vahel,mitte kunagi,muu,vaatama,,1,,obl,
4683,avama kellele/millele,all,vahel,vahel,muu,avama,,1,,obl,
4684,edastama kellele/millele,all,alati,vahel,mitte kunagi,edastama,,1,,obl,
4685,pühenduma kellele/millele,all,mitte kunagi,mitte kunagi,muu,pühenduma,,1,,obl,
4686,tõmbama kellele/millele,all,vahel,vahel,muu,tõmbama,,1,,obl,
4687,astuma kellele/millele,all,vahel,vahel,muu,astuma,,1,,obl,
4688,tunduma kellele/millele,all,vahel,mitte kunagi,muu,tunduma,,1,,obl,
4689,lööma kellele/millele,all,vahel,vahel,muu,lööma,,1,,obl,
4690,andma üle kellele/millele,all,alati,mitte kunagi,mitte kunagi,andma,üle,1,,obl,
4691,laekuma kellele/millele,all,vahel,vahel,muu,laekuma,,1,,obl,
4692,kirjutama alla kellele/millele,all,vahel,vahel,muu,kirjutama,alla,1,,obl,
4693,sarnanema kellele/millele,all,mitte kunagi,mitte kunagi,muu,sarnanema,,1,,obl,
4694,nägema kellele/millele,all,vahel,vahel,muu,nägema,,1,,obl,
4695,piisama kellele/millele,all,alati,mitte kunagi,mitte kunagi,piisama,,1,,obl,
4696,kasvama kellele/millele,all,vahel,vahel,muu,kasvama,,1,,obl,
4697,ostma kellele/millele,all,vahel,vahel,muu,ostma,,1,,obl,
4698,kehtestama kellele/millele,all,vahel,mitte kunagi,muu,kehtestama,,1,,obl,
4699,asetama kellele/millele,all,mitte kunagi,vahel,muu,asetama,,1,,obl,
4700,heitma ette kellele/millele,all,alati,mitte kunagi,mitte kunagi,heitma,ette,1,,obl,
4701,kujunema kellele/millele,all,vahel,mitte kunagi,muu,kujunema,,1,,obl,
4702,ootama kellele/millele,all,mitte kunagi,vahel,muu,ootama,,1,,obl,
4703,kandma kellele/millele,all,vahel,vahel,muu,kandma,,1,,obl,
4704,eraldama kellele/millele,all,vahel,vahel,muu,eraldama,,1,,obl,
4705,avanema kellele/millele,all,vahel,vahel,muu,avanema,,1,,obl,
4706,jaguma kellele/millele,all,vahel,vahel,muu,jaguma,,1,,obl,
4707,viskama kellele/millele,all,vahel,vahel,mitte kunagi,viskama,,1,,obl,
4708,algama kellele/millele,all,vahel,mitte kunagi,muu,algama,,1,,obl,
4709,rõhuma kellele/millele,all,vahel,mitte kunagi,muu,rõhuma,,1,,obl,
4710,laskma kellele/millele,all,vahel,vahel,mitte kunagi,laskma,,1,,obl,
4711,kukkuma kellele/millele,all,vahel,vahel,muu,kukkuma,,1,,obl,
4712,tasuma kellele/millele,all,vahel,vahel,muu,tasuma,,1,,obl,
4713,selgitama kellele/millele,all,alati,mitte kunagi,mitte kunagi,selgitama,,1,,obl,
4714,pidama vastu kellele/millele,all,mitte kunagi,mitte kunagi,muu,pidama,vastu,1,,obl,
4715,võlgnema kellele/millele,all,vahel,mitte kunagi,muu,võlgnema,,1,,obl,
4716,alustama kellele/millele,all,vahel,vahel,muu,alustama,,1,,obl,
4717,tutvustama kellele/millele,all,alati,mitte kunagi,mitte kunagi,tutvustama,,1,,obl,
4718,istuma kellele/millele,all,vahel,vahel,mitte kunagi,istuma,,1,,obl,
4719,mängima kellele/millele,all,vahel,mitte kunagi,muu,mängima,,1,,obl,
4720,muutma kellele/millele,all,vahel,vahel,muu,muutma,,1,,obl,
4721,põhjustama kellele/millele,all,vahel,mitte kunagi,muu,põhjustama,,1,,obl,
4722,võimaldama kellele/millele,all,vahel,vahel,muu,võimaldama,,1,,obl,
4723,elama kaasa kellele/millele,all,vahel,mitte kunagi,muu,elama,kaasa,1,,obl,
4724,spetsialiseeruma kellele/millele,all,mitte kunagi,mitte kunagi,muu,spetsialiseeruma,,1,,obl,
4725,tõstma kellele/millele,all,vahel,vahel,muu,tõstma,,1,,obl,
4726,ehitama kellele/millele,all,vahel,vahel,muu,ehitama,,1,,obl,
4727,suunama kellele/millele,all,vahel,vahel,muu,suunama,,1,,obl,
4728,andma juurde kellele/millele,all,vahel,mitte kunagi,muu,andma,juurde,1,,obl,
4729,lõppema kellele/millele,all,vahel,vahel,muu,lõppema,,1,,obl,
4730,ennustama kellele/millele,all,vahel,vahel,mitte kunagi,ennustama,,1,,obl,
4731,suunduma kellele/millele,all,vahel,vahel,mitte kunagi,suunduma,,1,,obl,
4732,tooma kaasa kellele/millele,all,vahel,mitte kunagi,muu,tooma,kaasa,1,,obl,
4733,mahtuma kellele/millele,all,vahel,vahel,mitte kunagi,mahtuma,,1,,obl,
4734,meenuma kellele/millele,all,alati,mitte kunagi,mitte kunagi,meenuma,,1,,obl,
4735,tunnistama kellele/millele,all,alati,mitte kunagi,muu,tunnistama,,1,,obl,
4736,taanduma kellele/millele,all,vahel,vahel,muu,taanduma,,1,,obl,
4737,võitma kellele/millele,all,vahel,vahel,muu,võitma,,1,,obl,
4738,osutuma kellele/millele,all,vahel,mitte kunagi,muu,osutuma,,1,,obl,
4739,ulatama kellele/millele,all,alati,mitte kunagi,mitte kunagi,ulatama,,1,,obl,
4740,lendama kellele/millele,all,vahel,vahel,muu,lendama,,1,,obl,
4741,paluma kellele/millele,all,vahel,vahel,muu,paluma,,1,,obl,
4742,loovutama kellele/millele,all,vahel,mitte kunagi,muu,loovutama,,1,,obl,
4743,liikuma kellele/millele,all,vahel,vahel,muu,liikuma,,1,,obl,
4744,sõitma otsa kellele/millele,all,vahel,vahel,mitte kunagi,sõitma,otsa,1,,obl,
4745,paistma kellele/millele,all,vahel,vahel,muu,paistma,,1,,obl,
4746,aitama kellele/millele,all,vahel,vahel,muu,aitama,,1,,obl,
4747,leiduma kellele/millele,all,vahel,mitte kunagi,muu,leiduma,,1,,obl,
4748,kuulutama kellele/millele,all,vahel,mitte kunagi,muu,kuulutama,,1,,obl,
4749,kindlustama kellele/millele,all,vahel,mitte kunagi,muu,kindlustama,,1,,obl,
4750,kujutama kellele/millele,all,vahel,mitte kunagi,muu,kujutama,,1,,obl,
4751,otsustama kellele/millele,all,mitte kunagi,mitte kunagi,muu,otsustama,,1,,obl,
4752,õpetama kellele/millele,all,vahel,mitte kunagi,muu,õpetama,,1,,obl,
4753,õnnestuma kellele/millele,all,vahel,vahel,muu,õnnestuma,,1,,obl,
4754,mõistma kellele/millele,all,vahel,mitte kunagi,muu,mõistma,,1,,obl,
4755,vähenema kellele/millele,all,vahel,vahel,muu,vähenema,,1,,obl,
4756,taotlema kellele/millele,all,vahel,mitte kunagi,muu,taotlema,,1,,obl,
4757,kerkima kellele/millele,all,vahel,vahel,muu,kerkima,,1,,obl,
4758,pretendeerima kellele/millele,all,mitte kunagi,mitte kunagi,muu,pretendeerima,,1,,obl,
4759,vastanduma kellele/millele,all,vahel,mitte kunagi,muu,vastanduma,,1,,obl,
4760,nägema ette kellele/millele,all,vahel,vahel,muu,nägema,ette,1,,obl,
4761,valima kellele/millele,all,vahel,vahel,muu,valima,,1,,obl,
4762,rajama kellele/millele,all,vahel,vahel,muu,rajama,,1,,obl,
4763,suurenema kellele/millele,all,vahel,mitte kunagi,muu,suurenema,,1,,obl,
4764,minema üle kellele/millele,all,vahel,vahel,muu,minema,üle,1,,obl,
4765,tuletama kellele/millele,all,alati,mitte kunagi,mitte kunagi,tuletama,,1,,obl,
4766,meenutama kellele/millele,all,vahel,vahel,muu,meenutama,,1,,obl,
4767,teadma kellele/millele,all,vahel,mitte kunagi,muu,teadma,,1,,obl,
4768,toetama kellele/millele,all,vahel,vahel,muu,toetama,,1,,obl,
4769,jooksma kellele/millele,all,vahel,vahel,mitte kunagi,jooksma,,1,,obl,
4770,keerama kellele/millele,all,vahel,vahel,muu,keerama,,1,,obl,
4771,puuduma kellele/millele,all,vahel,vahel,muu,puuduma,,1,,obl,
4772,siirduma kellele/millele,all,mitte kunagi,alati,mitte kunagi,siirduma,,1,,obl,
4773,ajama kellele/millele,all,vahel,alati,mitte kunagi,ajama,,1,,obl,
4774,keelduma kellele/millele,all,vahel,mitte kunagi,muu,keelduma,,1,,obl,
4775,sundima kellele/millele,all,vahel,mitte kunagi,muu,sundima,,1,,obl,
4776,tegema ära kellele/millele,all,vahel,mitte kunagi,muu,tegema,ära,1,,obl,
4777,püüdma kellele/millele,all,vahel,vahel,muu,püüdma,,1,,obl,
4778,hoidma kellele/millele,all,vahel,mitte kunagi,muu,hoidma,,1,,obl,
4779,seletama kellele/millele,all,vahel,mitte kunagi,muu,seletama,,1,,obl,
4780,lugema kellele/millele,all,vahel,vahel,muu,lugema,,1,,obl,
4781,esinema kellele/millele,all,vahel,mitte kunagi,muu,esinema,,1,,obl,
4782,koostama kellele/millele,all,vahel,mitte kunagi,muu,koostama,,1,,obl,
4783,vajutama kellele/millele,all,mitte kunagi,vahel,muu,vajutama,,1,,obl,
4784,nähtuma ette kellele/millele,all,vahel,vahel,mitte kunagi,nähtuma,ette,1,,obl,
4785,kavatsema kellele/millele,all,vahel,vahel,muu,kavatsema,,1,,obl,
4786,väitma kellele/millele,all,vahel,mitte kunagi,muu,väitma,,1,,obl,
4787,seisma kellele/millele,all,vahel,vahel,muu,seisma,,1,,obl,
4788,jätkama kellele/millele,all,vahel,mitte kunagi,muu,jätkama,,1,,obl,
4789,nimetama kellele/millele,all,vahel,vahel,muu,nimetama,,1,,obl,
4790,andma edasi kellele/millele,all,vahel,mitte kunagi,muu,andma,edasi,1,,obl,
4791,andma ette kellele/millele,all,vahel,mitte kunagi,muu,andma,ette,1,,obl,
4792,ronima kellele/millele,all,mitte kunagi,vahel,muu,ronima,,1,,obl,
4793,teenima kellele/millele,all,vahel,vahel,muu,teenima,,1,,obl,
4794,märkima kellele/millele,all,vahel,vahel,muu,märkima,,1,,obl,
4795,vedama kellele/millele,all,vahel,vahel,muu,vedama,,1,,obl,
4796,tulema vastu kellele/millele,all,vahel,mitte kunagi,muu,tulema,vastu,1,,obl,
4797,elama kellele/millele,all,vahel,mitte kunagi,muu,elama,,1,,obl,
4798,tungima kallale kellele/millele,all,alati,mitte kunagi,mitte kunagi,tungima,kallale,1,,obl,
4799,jääma ette kellele/millele,all,vahel,vahel,muu,jääma,ette,1,,obl,
4800,kippuma kellele/millele,all,vahel,vahel,muu,kippuma,,1,,obl,
4801,lõpetama kellele/millele,all,vahel,vahel,muu,lõpetama,,1,,obl,
4802,oskama kellele/millele,all,vahel,vahel,muu,oskama,,1,,obl,
4803,vajama kellele/millele,all,vahel,vahel,muu,vajama,,1,,obl,
4804,tellima kellele/millele,all,vahel,vahel,muu,tellima,,1,,obl,
4805,moodustama kellele/millele,all,vahel,vahel,muu,moodustama,,1,,obl,
4806,kanduma kellele/millele,all,vahel,vahel,mitte kunagi,kanduma,,1,,obl,
4807,vaatama otsa kellele/millele,all,vahel,mitte kunagi,muu,vaatama,otsa,1,,obl,
4808,tõotama kellele/millele,all,alati,mitte kunagi,mitte kunagi,tõotama,,1,,obl,
4809,suruma kellele/millele,all,vahel,vahel,mitte kunagi,suruma,,1,,obl,
4810,jõudma järele kellele/millele,all,vahel,mitte kunagi,muu,jõudma,järele,1,,obl,
4811,pakkuma välja kellele/millele,all,vahel,mitte kunagi,muu,pakkuma,välja,1,,obl,
4812,sisaldama kellele/millele,all,vahel,mitte kunagi,muu,sisaldama,,1,,obl,
4813,annetama kellele/millele,all,vahel,mitte kunagi,pole kindel,annetama,,1,,obl,
4814,sündima kellele/millele,all,vahel,mitte kunagi,muu,sündima,,1,,obl,
4815,hakkama vastu kellele/millele,all,vahel,mitte kunagi,muu,hakkama,vastu,1,,obl,
4816,kutsuma üles kellele/millele,all,vahel,mitte kunagi,muu,kutsuma,üles,1,,obl,
4817,kasutama kellele/millele,all,vahel,vahel,muu,kasutama,,1,,obl,
4818,tundma kaasa kellele/millele,all,alati,mitte kunagi,mitte kunagi,tundma,kaasa,1,,obl,
4819,alistuma kellele/millele,all,alati,mitte kunagi,muu,alistuma,,1,,obl,
4820,ulatuma kellele/millele,all,vahel,vahel,muu,ulatuma,,1,,obl,
4821,kandideerima kellele/millele,all,mitte kunagi,vahel,muu,kandideerima,,1,,obl,
4822,töötama kellele/millele,all,vahel,vahel,muu,töötama,,1,,obl,
4823,hüppama kellele/millele,all,vahel,vahel,mitte kunagi,hüppama,,1,,obl,
4824,kõlbama kellele/millele,all,vahel,vahel,muu,kõlbama,,1,,obl,
4825,püsima kellele/millele,all,vahel,vahel,muu,püsima,,1,,obl,
4826,väljastama kellele/millele,all,vahel,mitte kunagi,muu,väljastama,,1,,obl,
4827,näima kellele/millele,all,vahel,mitte kunagi,muu,näima,,1,,obl,
4828,panustama kellele/millele,all,vahel,mitte kunagi,muu,panustama,,1,,obl,
4829,kolima kellele/millele,all,vahel,vahel,mitte kunagi,kolima,,1,,obl,
4830,koguma kellele/millele,all,vahel,vahel,muu,koguma,,1,,obl,
4831,lausuma kellele/millele,all,vahel,mitte kunagi,muu,lausuma,,1,,obl,
4832,vahendama kellele/millele,all,vahel,vahel,muu,vahendama,,1,,obl,
4833,pääsema ligi kellele/millele,all,vahel,vahel,muu,pääsema,ligi,1,,obl,
4834,tootma kellele/millele,all,vahel,vahel,muu,tootma,,1,,obl,
4835,kaduma kellele/millele,all,vahel,vahel,muu,kaduma,,1,,obl,
4836,kuluma ära kellele/millele,all,vahel,mitte kunagi,muu,kuluma,ära,1,,obl,
4837,kõlama kellele/millele,all,vahel,mitte kunagi,muu,kõlama,,1,,obl,
4838,lükkama kellele/millele,all,vahel,vahel,mitte kunagi,lükkama,,1,,obl,
4839,virutama kellele/millele,all,alati,mitte kunagi,mitte kunagi,virutama,,1,,obl,
4840,omistama kellele/millele,all,vahel,mitte kunagi,muu,omistama,,1,,obl,
4841,laulma kellele/millele,all,vahel,mitte kunagi,muu,laulma,,1,,obl,
4842,olema võlgu kellele/millele,all,alati,mitte kunagi,mitte kunagi,olema,võlgu,1,,obl,
4843,andma välja kellele/millele,all,vahel,mitte kunagi,muu,andma,välja,1,,obl,
4844,võtma kaasa kellele/millele,all,mitte kunagi,vahel,muu,võtma,kaasa,1,,obl,
4845,üritama kellele/millele,all,vahel,vahel,muu,üritama,,1,,obl,
4846,tungima kellele/millele,all,vahel,vahel,muu,tungima,,1,,obl,
4847,astuma vastu kellele/millele,all,vahel,mitte kunagi,muu,astuma,vastu,1,,obl,
4848,kavandama kellele/millele,all,vahel,mitte kunagi,muu,kavandama,,1,,obl,
4849,olema tarvis kellele/millele,all,vahel,vahel,muu,olema,tarvis,1,,obl,
4850,valama kellele/millele,all,vahel,mitte kunagi,muu,valama,,1,,obl,
4851,naasma kellele/millele,all,mitte kunagi,alati,mitte kunagi,naasma,,1,,obl,
4852,sättima kellele/millele,all,mitte kunagi,vahel,muu,sättima,,1,,obl,
4853,kurtma kellele/millele,all,alati,mitte kunagi,mitte kunagi,kurtma,,1,,obl,
4854,andma tagasi kellele/millele,all,vahel,mitte kunagi,muu,andma,tagasi,1,,obl,
4855,koonduma kellele/millele,all,vahel,vahel,muu,koonduma,,1,,obl,
4856,kalduma kellele/millele,all,vahel,vahel,muu,kalduma,,1,,obl,
4857,põhjendama kellele/millele,all,vahel,mitte kunagi,muu,põhjendama,,1,,obl,
4858,saama pihta kellele/millele,all,vahel,mitte kunagi,muu,saama,pihta,1,,obl,
4859,tõttama kellele/millele,all,vahel,vahel,mitte kunagi,tõttama,,1,,obl,
4860,usaldama kellele/millele,all,alati,mitte kunagi,mitte kunagi,usaldama,,1,,obl,
4861,hindama kellele/millele,all,mitte kunagi,vahel,muu,hindama,,1,,obl,
4862,toimetama kellele/millele,all,vahel,vahel,mitte kunagi,toimetama,,1,,obl,
4863,tegelema kellele/millele,all,vahel,mitte kunagi,muu,tegelema,,1,,obl,
4864,tagastama kellele/millele,all,alati,mitte kunagi,mitte kunagi,tagastama,,1,,obl,
4865,juhtuma kellele/millele,all,vahel,vahel,muu,juhtuma,,1,,obl,
4866,tundma kellele/millele,all,vahel,mitte kunagi,muu,tundma,,1,,obl,
4867,vähendama kellele/millele,all,vahel,vahel,muu,vähendama,,1,,obl,
4868,saavutama kellele/millele,all,mitte kunagi,mitte kunagi,muu,saavutama,,1,,obl,
4869,laenama kellele/millele,all,vahel,mitte kunagi,muu,laenama,,1,,obl,
4870,meelitama kellele/millele,all,mitte kunagi,alati,mitte kunagi,meelitama,,1,,obl,
4871,paigaldama kellele/millele,all,vahel,vahel,mitte kunagi,paigaldama,,1,,obl,
4872,pruukima kellele/millele,all,alati,mitte kunagi,mitte kunagi,pruukima,,1,,obl,
4873,maanduma kellele/millele,all,mitte kunagi,alati,muu,maanduma,,1,,obl,
4874,naeratama kellele/millele,all,vahel,mitte kunagi,muu,naeratama,,1,,obl,
4875,tormama kellele/millele,all,vahel,vahel,mitte kunagi,tormama,,1,,obl,
4876,küsima kellele/millele,all,vahel,vahel,muu,küsima,,1,,obl,
4877,tulema järele kellele/millele,all,vahel,mitte kunagi,muu,tulema,järele,1,,obl,
4878,toimima kellele/millele,all,vahel,vahel,muu,toimima,,1,,obl,
4879,minema vastu kellele/millele,all,vahel,mitte kunagi,muu,minema,vastu,1,,obl,
4880,sätestama kellele/millele,all,vahel,mitte kunagi,muu,sätestama,,1,,obl,
4881,hüüdma kellele/millele,all,alati,mitte kunagi,mitte kunagi,hüüdma,,1,,obl,
4882,jääma alles kellele/millele,all,vahel,vahel,mitte kunagi,jääma,alles,1,,obl,
4883,joonistama kellele/millele,all,vahel,vahel,mitte kunagi,joonistama,,1,,obl,
4884,levima kellele/millele,all,mitte kunagi,vahel,muu,levima,,1,,obl,
4885,pöörduma kellele/millele,all,vahel,vahel,muu,pöörduma,,1,,obl,
4886,kihutama kellele/millele,all,vahel,vahel,muu,kihutama,,1,,obl,
4887,osalema kellele/millele,all,vahel,mitte kunagi,muu,osalema,,1,,obl,
4888,vaidlema vastu kellele/millele,all,vahel,mitte kunagi,muu,vaidlema,vastu,1,,obl,
4889,vastandama kellele/millele,all,vahel,mitte kunagi,muu,vastandama,,1,,obl,
4890,sekundeerima kellele/millele,all,vahel,mitte kunagi,muu,sekundeerima,,1,,obl,
4891,lahkuma kellele/millele,all,mitte kunagi,vahel,muu,lahkuma,,1,,obl,
4892,keelama kellele/millele,all,vahel,vahel,muu,keelama,,1,,obl,
4893,orienteeruma kellele/millele,all,vahel,mitte kunagi,muu,orienteeruma,,1,,obl,
4894,seisma vastu kellele/millele,all,mitte kunagi,mitte kunagi,muu,seisma,vastu,1,,obl,
4895,saama vastu kellele/millele,all,vahel,mitte kunagi,muu,saama,vastu,1,,obl,
4896,tulema tagasi kellele/millele,all,vahel,vahel,mitte kunagi,tulema,tagasi,1,,obl,
4897,valmima kellele/millele,all,vahel,vahel,muu,valmima,,1,,obl,
4898,läkitama kellele/millele,all,vahel,vahel,mitte kunagi,läkitama,,1,,obl,
4899,sõnama kellele/millele,all,vahel,mitte kunagi,muu,sõnama,,1,,obl,
4900,julgema kellele/millele,all,vahel,vahel,mitte kunagi,,julgema,1,,obl,
4901,laskuma kellele/millele,all,mitte kunagi,vahel,muu,laskuma,,1,,obl,
4902,tooma sisse kellele/millele,all,alati,mitte kunagi,mitte kunagi,tooma,sisse,1,,obl,
4903,garanteerima kellele/millele,all,vahel,mitte kunagi,muu,garanteerima,,1,,obl,
4904,paigutama kellele/millele,all,mitte kunagi,alati,mitte kunagi,paigutama,,1,,obl,
4905,loobuma kellele/millele,all,alati,mitte kunagi,mitte kunagi,loobuma,,1,,obl,
4906,väljendama kellele/millele,all,vahel,mitte kunagi,muu,väljendama,,1,,obl,
4907,kaebama kellele/millele,all,alati,mitte kunagi,mitte kunagi,kaebama,,1,,obl,
4908,olema vastu kellele/millele,all,mitte kunagi,mitte kunagi,muu,olema,vastu,1,,obl,
4909,vajuma kellele/millele,all,mitte kunagi,alati,mitte kunagi,vajuma,,1,,obl,
4910,kaasnema kellele/millele,all,vahel,mitte kunagi,muu,kaasnema,,1,,obl,
4911,omama kellele/millele,all,vahel,mitte kunagi,muu,omama,,1,,obl,
4912,torkama kellele/millele,all,vahel,vahel,mitte kunagi,torkama,,1,,obl,
4913,kuulutama välja kellele/millele,all,vahel,mitte kunagi,muu,kuulutama,välja,1,,obl,
4914,selguma kellele/millele,all,vahel,vahel,muu,selguma,,1,,obl,
4915,juhatama kellele/millele,all,vahel,vahel,muu,juhatama,,1,,obl,
4916,minema kallale kellele/millele,all,alati,mitte kunagi,mitte kunagi,minema,kallale,1,,obl,
4917,tegutsema kellele/millele,all,vahel,vahel,muu,tegutsema,,1,,obl,
4918,suurendama kellele/millele,all,mitte kunagi,vahel,muu,suurendama,,1,,obl,
4919,jutustama kellele/millele,all,alati,mitte kunagi,mitte kunagi,jutustama,,1,,obl,
4920,kõnelema kellele/millele,all,vahel,mitte kunagi,muu,kõnelema,,1,,obl,
4921,kirjeldama kellele/millele,all,vahel,mitte kunagi,muu,kirjeldama,,1,,obl,
4922,puudutama kellele/millele,all,vahel,mitte kunagi,muu,puudutama,,1,,obl,
4923,müüma maha kellele/millele,all,alati,mitte kunagi,mitte kunagi,müüma,maha,1,,obl,
4924,nihkuma kellele/millele,all,mitte kunagi,vahel,muu,nihkuma,,1,,obl,
4925,põhinema kellele/millele,all,vahel,mitte kunagi,muu,põhinema,,1,,obl,
4926,kaaluma kellele/millele,all,vahel,vahel,muu,kaaluma,,1,,obl,
4927,säilitama kellele/millele,all,vahel,mitte kunagi,muu,säilitama,,1,,obl,
4928,säilima kellele/millele,all,vahel,mitte kunagi,muu,säilima,,1,,obl,
4929,kiirustama kellele/millele,all,vahel,vahel,mitte kunagi,kiirustama,,1,,obl,
4930,kahanema kellele/millele,all,mitte kunagi,vahel,muu,kahanema,,1,,obl,
4931,plaanima kellele/millele,all,vahel,vahel,muu,plaanima,,1,,obl,
4932,rõhutama kellele/millele,all,vahel,mitte kunagi,muu,rõhutama,,1,,obl,
4933,arvama kellele/millele,all,vahel,mitte kunagi,muu,arvama,,1,,obl,
