"word","semantic_types"
teesiht,KOHT
teesild,KOHT
Teesside,KOHT
teestik,KOHT
teesuu,KOHT
teesüvend,KOHT
teetamm,KOHT
teetanus,SEISUND
teetrass,KOHT
teetseremoonia,sündmus
teevall,KOHT
teeveer,KOHT
teeõhtu,sündmus
teeäär,KOHT
tegevusaasta,AEG
tegevusaeg,AEG
tegevusetus,SEISUND
tegevuskeskus,KOHT
tegevuskoht,KOHT
tegevuspaik,KOHT
tegevuspiirkond,KOHT
tegevustik,sündmus
tegevusvalmidus,SEISUND
tegevvägi,KOHT
Tegucigalpa,KOHT
tegutsemisaasta,AEG
tehas,KOHT
tehasehoone,KOHT
tehasemaja,KOHT
tehasepood,KOHT
Teheran,KOHT
tehisabort,sündmus
tehiskeskkond,KOHT
tehiskoelmu,KOHT
tehismaailm,KOHT
tehismaastik,KOHT
tehissaar,KOHT
tehnikagümnaasium,KOHT
tehnikainstituut,KOHT
tehnikakõrgkool,KOHT
tehnikamuuseum,KOHT
tehnikanäitus,sündmus
tehnikaraamatukogu,KOHT
tehnikarevolutsioon,sündmus
tehnikasajand,AEG
tehnikum,KOHT
tehnoloogiagigant,KOHT
tehnoloogiahiid,KOHT
tehnoloogiaküla,KOHT
tehnoloogiapark,KOHT
tehnoloogiline singulaarsus,AEG
tehnopark,KOHT
tehnorajatis,KOHT
tehnoseisund,SEISUND
Tehumardi,KOHT
tehvanipäev,AEG
Teilma,KOHT
teineteisemõistmine,SEISUND
teismed,AEG
teismeiga,AEG
teispool,KOHT
teispoole,KOHT
teispoolsus,KOHT
teivasjaam,KOHT
Tejo,KOHT
tekiehitis,KOHT
tekkeaeg,AEG
tekkekoht,KOHT
tekkimisaeg,AEG
tekstiilivabrik,KOHT
tektonosfäär,KOHT
Telangana,KOHT
Tel Aviv,KOHT
telefonifirma,KOHT
telefonikabiin,KOHT
telefoniputka,KOHT
telegraafiagentuur,KOHT
telehooaeg,AEG
telejaam,KOHT
telekeskus,KOHT
telekomiettevõte,KOHT
telekommunikatsiooniettevõte,KOHT
telekompanii,KOHT
telekonverents,sündmus
telemaania,SEISUND
Telemark,KOHT
telemast,KOHT
teleoksjon,sündmus
telepood,KOHT
telestuudio,KOHT
teletorn,KOHT
televisioonimast,KOHT
televisioonistuudio,KOHT
Telise,KOHT
teljeriigid,KOHT
teljevahe,KOHT
telk,KOHT
telkelamu,KOHT
telkimiskoht,KOHT
telkimispaik,KOHT
telkla,KOHT
telklinnak,KOHT
Tellaste,KOHT
tellimuslend,sündmus
telliselööv,KOHT
tellisetehas,KOHT
tellishoone,KOHT
telliskivihoone,KOHT
telliskivimaja,KOHT
telliskivimüür,KOHT
telliskivisein,KOHT
telliskivitehas,KOHT
Telliskopli,KOHT
telliskorsten,KOHT
tellismaja,KOHT
tellismüür,KOHT
tellissein,KOHT
Telliste,KOHT
tellisvooder,KOHT
telomeer,KOHT
Temirtau,KOHT
Tempa,KOHT
temperatuurivuuk,KOHT
templikool,KOHT
Templimägi,KOHT
templivaremed,KOHT
tendiniit,SEISUND
tendovaginiit,SEISUND
Tenerife,KOHT
tenesm,SEISUND
Tennessee,KOHT
tennisehall,KOHT
tenniseklubi,KOHT
tenniseväljak,KOHT
teokoht,KOHT
teooriaeksam,sündmus
Tepelvälja,KOHT
Tepia,KOHT
tepidaarium,KOHT
teraskatus,KOHT
teratoblastoom,SEISUND
teratoom,SEISUND
teraviljatalu,KOHT
Teravmäed,KOHT
Terek,KOHT
Terepi,KOHT
Terijoki,KOHT
Terikeste,KOHT
termid,KOHT
termidoor,AEG
Termiz,KOHT
termokliin,KOHT
Termopüülid,KOHT
termosfäär,KOHT
Ternopil,KOHT
Ternopol,KOHT
terraarium,KOHT
terrass,KOHT
terrassaed,KOHT
terrassmaja,KOHT
terrasspõld,KOHT
terratsopõrand,KOHT
territoorium,KOHT
territoriaalmeri,KOHT
territoriaalveed,KOHT
terrorioht,SEISUND
terrorismioht,SEISUND
terviseallikas,KOHT
terviseamet,KOHT
tervisehäda,SEISUND
tervisehäire,SEISUND
tervisekahjustus,SEISUND
tervisekaitsetalitus,KOHT
tervisekassa,KOHT
tervisekeskus,KOHT
tervisemure,SEISUND
tervisepäev,AEG
terviserada,KOHT
terviseseisund,SEISUND
terviseveed,KOHT
tervishoiuasutus,KOHT
tervishoiuministeerium,KOHT
tervishoiumuuseum,KOHT
tervistusasutus,KOHT
tervisveed,KOHT
Tessaalia,KOHT
Tessaloonika,KOHT
Tessova,KOHT
testimispunkt,KOHT
tetaania,SEISUND
Teterüvä,KOHT
Tétouan,KOHT
tetrapleegia,SEISUND
tetrarhia,KOHT
Tevere,KOHT
Teverya,KOHT
Texas,KOHT
Thames,KOHT
Thbilisi,KOHT
The Bottom,KOHT
Thessaloníki,KOHT
The Valley,KOHT
Thimphu,KOHT
Thiruvananthapuram,KOHT
TIA,SEISUND
Tialasõ,KOHT
Tian'anmeni väljak,KOHT
Tianjin,KOHT
Tian Shan,KOHT
Tiastõ,KOHT
Tibeeria,KOHT
Tibeeria järv,KOHT
Tiber,KOHT
Tiberias,KOHT
tibula,KOHT
tibutagi,SEISUND
Tidriku,KOHT
Tiduvere,KOHT
Tigase,KOHT
Tigray,KOHT
Tigris,KOHT
Tiharu,KOHT
tiheasustus,KOHT
tiheasustusala,KOHT
tiheasustusega ala,KOHT
Tiheda,KOHT
Tihemetsa,KOHT
Tihu järved,KOHT
Tihvin,KOHT
tiibehitis,KOHT
Tiibet,KOHT
Tiibeti kiltmaa,KOHT
tiibhoone,KOHT
Tiido,KOHT
Tiidu,KOHT
Tiigi,KOHT
tiigri aasta,AEG
tiigriaasta,AEG
tiik,KOHT
Tiilige,KOHT
Tiilima,KOHT
tiinus,SEISUND
tiinusaeg,AEG
tiinusperiood,AEG
Tiirhanna,KOHT
Tiirimetsa,KOHT
tiirlemisperiood,AEG
tiirud,SEISUND
tiisikus,SEISUND
tiitlimatš,sündmus
tiitlivõistlus,sündmus
tiitlivõit,sündmus
Tiitsa,KOHT
Tiitsuotsa,KOHT
Tika,KOHT
Tiklasõ,KOHT
tikuvabrik,KOHT
Tila,KOHT
Tilga,KOHT
Tilgu,KOHT
tilksüda,SEISUND
Tilla,KOHT
Tilleorg,KOHT
Tilsi,KOHT
Tilsit,KOHT
Timaani kõrgustik,KOHT
Timbuktu,KOHT
Timişoara,KOHT
Timo,KOHT
Timor,KOHT
Timori meri,KOHT
Timor-Leste,KOHT
tinamürgistus,SEISUND
tinamürgitus,SEISUND
tinapulm,sündmus
Tindi,KOHT
tinglikkus,SEISUND
Tinnikuru,KOHT
Tinu,KOHT
tipi,KOHT
tippaasta,AEG
tippaeg,AEG
tipphetk,AEG
tipphooaeg,AEG
tippkeskus,KOHT
tippklubi,KOHT
tippkohtumine,sündmus
tippnõupidamine,sündmus
tippsündmus,sündmus
tipptund,AEG
tippvorm,SEISUND
tippvõistlus,sündmus
Tipu,KOHT
tiputund,AEG
Tirana,KOHT
Tiraspol,KOHT
Tirbi,KOHT
Tirbiku,KOHT
Tîrgu Mureş,KOHT
Tiri,KOHT
tiri,SEISUND
tiriasend,SEISUND
tiriripe,SEISUND
Tirool,KOHT
tirp,KOHT
Tiskre,KOHT
Tisza,KOHT
titekõõm,SEISUND
titepidu,sündmus
Titicaca,KOHT
Titograd,KOHT
tivoli,KOHT
Tjan-Šan,KOHT
Tjuka,KOHT
Tjumen,KOHT
Tln,KOHT
tlt,KOHT
toapealne,KOHT
Tobago,KOHT
Tobia,KOHT
Tobol,KOHT
Tobolsk,KOHT
Tobraselja,KOHT
Tobrova,KOHT
toengpõlvitus,SEISUND
toesehaigus,SEISUND
toetusstreik,sündmus
toetussõltuvus,SEISUND
Togliatti,KOHT
Togo,KOHT
Togomaa,KOHT
Tohera,KOHT
Tohisoo,KOHT
Tohkri,KOHT
Tohku,KOHT
tohuvabohu,SEISUND
Tohvri,KOHT
toiduallergia,SEISUND
toidubaar,KOHT
toidujulgeolek,SEISUND
toidukauplus,KOHT
toidukoht,KOHT
toidukooma,SEISUND
toidumürgistus,SEISUND
toidumürgitus,SEISUND
toidupank,KOHT
toidupood,KOHT
toidusalu,KOHT
toidusõltuvus,SEISUND
toidutalumatus,SEISUND
toidutänav,KOHT
Toila,KOHT
Toila-Altküla,KOHT
toimeaeg,AEG
toimetulekukool,KOHT
toimetulematus,SEISUND
toiteala,KOHT
toitekeskkond,KOHT
toitjakaotus,sündmus
toitluskomitee,KOHT
toitlustustelk,KOHT
toitumishäire,SEISUND
toitumus,SEISUND
Tokelau,KOHT
Tokio,KOHT
Tokolopi,KOHT
tokseemia,SEISUND
toksikoos,SEISUND
toksoplasmoos,SEISUND
Toku,KOHT
Tokyo,KOHT
Tōkyō,KOHT
Toledo,KOHT
Tolla,KOHT
tollal,AEG
Tolli,KOHT
tolliamet,KOHT
tolliasutus,KOHT
tolliinspektuur,KOHT
tolliladu,KOHT
tollioksjon,sündmus
tollipiir,KOHT
tollipunkt,KOHT
tolliterritoorium,KOHT
tollitsoon,KOHT
tolmu koguma,SEISUND
tolmuplahvatus,sündmus
Tom,KOHT
tombolo,KOHT
Tombouctou,KOHT
tompus,SEISUND
Tomsk,KOHT
Tondi,KOHT
tondiloss,KOHT
Tondiraba,KOHT
Tonga,KOHT
Tongking,KOHT
Tongkingi laht,KOHT
Tonja,KOHT
tonsilliit,SEISUND
Toodsi,KOHT
toofus,SEISUND
Toolamaa,KOHT
tool kõigub,SEISUND
Toolse,KOHT
Tooma,KOHT
Toomalõuka,KOHT
toomapäev,AEG
Toomasmäe,KOHT
Toomemägi,KOHT
Toomika,KOHT
Toomja,KOHT
toomkirik,KOHT
toomkogudus,KOHT
toomkool,KOHT
Toomla,KOHT
toonela,KOHT
Tooni,KOHT
Tooninga,KOHT
Toosi,KOHT
Tooste,KOHT
tootjafirma,KOHT
tootjamaa,KOHT
tootmisaeg,AEG
tootmisettevõte,KOHT
tootmishoone,KOHT
tootmiskeskus,KOHT
tootmiskompleks,KOHT
tootmiskoondis,KOHT
tootmisnõupidamine,sündmus
tootmisosakond,KOHT
tootmispind,KOHT
tootmisruum,KOHT
tootmisühistu,KOHT
Tootsi,KOHT
Tootsi peenar,KOHT
Toovere,KOHT
topeltnägemine,SEISUND
topeltvõit,sündmus
topistumine,SEISUND
topistus,SEISUND
Toretsk,KOHT
Torgu,KOHT
Torgu-Mõisaküla,KOHT
Tori,KOHT
Torila,KOHT
Torino,KOHT
Tori põrgu,KOHT
torkehaav,SEISUND
torkekoht,KOHT
Torma,KOHT
Tormi,KOHT
tormihäda,SEISUND
tormipagu,KOHT
tormipüha,AEG
tormiristsed,sündmus
tornelamu,KOHT
tornhoone,KOHT
tornikiiver,KOHT
Tornimäe,KOHT
Tornio,KOHT
tornlinnus,KOHT
tornmaja,KOHT
torntuulik,KOHT
Toronto,KOHT
Torrensi järv,KOHT
Tórshavn,KOHT
torukool,KOHT
Toruküla,KOHT
Torupilli,KOHT
Toscana,KOHT
totaalsõda,sündmus
Toulon,KOHT
Toulouse,KOHT
Tourette'i sündroom,SEISUND
Tours,KOHT
Toyohara,KOHT
Traakia,KOHT
traavivõistlus,sündmus
Trabzon,KOHT
Trafalgar,KOHT
trafoalajaam,KOHT
trafopunkt,KOHT
trahheiit,SEISUND
trahhoom,SEISUND
trahter,KOHT
trahviminut,AEG
trahviring,KOHT
traiel,sündmus
Trakai,KOHT
traktorijaam,KOHT
traktoritee,KOHT
tralling,sündmus
trammidepoo,KOHT
trammipeatus,KOHT
transaktsioon,sündmus
transept,KOHT
Transhimaalaja,KOHT
transiidikoridor,KOHT
transiidimaa,KOHT
transiidisadam,KOHT
transiitmaa,KOHT
transiitsadam,KOHT
transiittee,KOHT
Transilvaania,KOHT
transiseisund,SEISUND
transitoorne isheemiline atakk,SEISUND
Transjordaania,KOHT
Transleitaania,KOHT
Transnistria,KOHT
transpordiamet,KOHT
transpordiettevõte,KOHT
transpordifirma,KOHT
transpordikoridor,KOHT
transporditavus,SEISUND
transs,SEISUND
transudatsioon,SEISUND
Transvaal,KOHT
transvestism,SEISUND
transvestitism,SEISUND
tranšee,KOHT
trauma,SEISUND
traumapunkt,KOHT
travee,KOHT
treemor,SEISUND
treeningkogunemine,sündmus
treeningmäng,sündmus
treeningpäev,AEG
treeningsaal,KOHT
treeningukogunemine,sündmus
treeningupaik,KOHT
treeningupäev,AEG
treeningusaal,KOHT
treeningvõistlus,sündmus
trehvunks,sündmus
Treiali,KOHT
Treimani,KOHT
trekk,KOHT
trendirestoran,KOHT
trennipäev,AEG
Trentino-Alto Adige,KOHT
trepiaste,KOHT
trepikäik,KOHT
trepimade,KOHT
trepimarss,KOHT
trepirõdu,KOHT
trepistik,KOHT
trepp,KOHT
trepptee,KOHT
trepptänav,KOHT
Treski,KOHT
triangulatsioonitorn,KOHT
triatlonivõistlus,sündmus
tribuutkontsert,sündmus
tribüün,KOHT
triennaal,sündmus
Trier,KOHT
Trieste,KOHT
trifoorium,KOHT
Triginä,KOHT
trihhinelloos,SEISUND
trihhinoos,SEISUND
trihhofüütia,SEISUND
trihhomoniaas,SEISUND
trihhomonoos,SEISUND
triias,AEG
Triigi,KOHT
triiphoone,KOHT
triivjaam,KOHT
triivpakis,SEISUND
triivpakki,SEISUND
trikipark,KOHT
trikoovoor,sündmus
trimester,AEG
trimm,SEISUND
trimmi,SEISUND
trimmis,SEISUND
Trinidad,KOHT
Trinidad ja Tobago,KOHT
Tripoli,KOHT
Tripolitaania,KOHT
tripper,SEISUND
Tripura,KOHT
triumf,sündmus
triumfikaar,KOHT
triumfikäik,sündmus
triumfivärav,KOHT
Trivandrum,KOHT
Trnava,KOHT
Trolla,KOHT
trollipeatus,KOHT
trollivabrik,KOHT
trombemboolia,SEISUND
tromboflebiit,SEISUND
tromboos,SEISUND
trombotsütopeenia,SEISUND
trompetiklass,KOHT
Tromsi,KOHT
Tromsø,KOHT
Trøndelag,KOHT
Trondheim,KOHT
Tróodos,KOHT
troog,KOHT
Trooja,KOHT
Trooja sõda,sündmus
troonisaal,KOHT
troonitüli,sündmus
troopika,KOHT
troopikahaigus,SEISUND
troopikamaa,KOHT
troopikamaja,KOHT
troopikapalavik,SEISUND
troopikasaar,KOHT
troopikavööde,KOHT
troopiline aasta,AEG
troposfäär,KOHT
trotuaar,KOHT
Trt,KOHT
Truuta,KOHT
träps,KOHT
trükikoda,KOHT
trükikoht,KOHT
trükla,KOHT
trümm,KOHT
tsaariaeg,AEG
tsaaririik,KOHT
Tsaari-Venemaa,KOHT
Tsaritsõn,KOHT
Tsarjovokokšaisk,KOHT
tsehh,KOHT
Tseilon,KOHT
Tselinograd,KOHT
tselluliit,SEISUND
tselluloositehas,KOHT
tsentraalsus,KOHT
tsentrum,KOHT
Tserebi,KOHT
Tsergondõ,KOHT
tservitsiit,SEISUND
Tshinvali,KOHT
Tsiamäe,KOHT
Tsiiruli,KOHT
Tsiistre,KOHT
tsikuraat,KOHT
Tsilgutaja,KOHT
Tsirgu,KOHT
Tsirguliina,KOHT
Tsirgumäe,KOHT
Tsirgupalu,KOHT
Tsirksi,KOHT
tsirkus Barcelona,SEISUND
tsirkus Barcelonas,SEISUND
tsirkuseetendus,sündmus
tsirkusorg,KOHT
tsirroos,SEISUND
Tsisleitaania,KOHT
tsistertslaste ordu,KOHT
tsitadell,KOHT
Tsitre,KOHT
tsiviilaeg,AEG
tsiviilis,SEISUND
tsiviilkohus,KOHT
tsiviilkontroll,SEISUND
tsiviilmissioon,sündmus
tsiviilprotsess,sündmus
tsiviilvalitsus,KOHT
tsivilisatsioonihaigus,SEISUND
Tsolgo,KOHT
Tsolli,KOHT
tsoon,KOHT
tsooniturniir,sündmus
Tsooru,KOHT
Tsumba,KOHT
Tsushima,KOHT
Tsutsu,KOHT
Tsälbämägi,KOHT
Tsäpsi,KOHT
tsässon,KOHT
Tsätski nulk,KOHT
tsöliaakia,SEISUND
tsölibaat,SEISUND
tsüanoos,SEISUND
tsüklotüümia,SEISUND
tsüstiit,SEISUND
tsüstitserkoos,SEISUND
tsütolüüs,SEISUND
Tšaad,KOHT
Tšaadi järv,KOHT
tšaihanaa,KOHT
tšaitja,KOHT
Tšanõ,KOHT
tšarterlend,sündmus
Tšeboksarõ,KOHT
Tšehhi,KOHT
Tšehhimaa,KOHT
Tšehhi põrgu,sündmus
Tšehhi Vabariik,KOHT
Tšehhoslovakkia,KOHT
tšekaa,KOHT
Tšeljabinsk,KOHT
Tšeljuskini neem,KOHT
tšelloklass,KOHT
tšempionaat,sündmus
Tšerepovets,KOHT
Tšerkassõ,KOHT
Tšerkessia,KOHT
Tšerkessk,KOHT
Tšernigiv,KOHT
Tšernigov,KOHT
Tšernihiv,KOHT
Tšernivtsi,KOHT
Tšernjahhovsk,KOHT
Tšernobajevka,KOHT
Tšernobõl,KOHT
Tšernogooria,KOHT
Tšernovtsõ,KOHT
Tšetšeeni,KOHT
Tšetšeenia,KOHT
Tšiili,KOHT
Tšita,KOHT
Tšitaa,KOHT
Tškalov,KOHT
Tšornobajivka,KOHT
Tšornobõl,KOHT
Tšukotka,KOHT
Tšuktši,KOHT
Tšuktšimaa,KOHT
Tšuktši meri,KOHT
Tšuktši mägismaa,KOHT
Tšuktši poolsaar,KOHT
Tšulõm,KOHT
tšumm,KOHT
Tšuvaši,KOHT
Tšuvašimaa,KOHT
Tšuvaššia,KOHT
tualettruum,KOHT
Tuamotu saared,KOHT
Tuapse,KOHT
tuba,KOHT
Tubala,KOHT
tuberkul,SEISUND
tuberkuloos,SEISUND
tuberkuloosihaigla,KOHT
Tubuai saared,KOHT
tudengilinn,KOHT
tudengipäevad,sündmus
Tuderna,KOHT
tudin,SEISUND
Tudre,KOHT
Tudu,KOHT
Tudulinna,KOHT
tugai,KOHT
tugaimets,KOHT
tugevama õigus,SEISUND
tugiala,KOHT
tugikeskus,KOHT
tugikodu,KOHT
tugikoht,KOHT
tugimaantee,KOHT
tugimüür,KOHT
tugipiilar,KOHT
tugisein,KOHT
tuhaase,KOHT
Tuhala,KOHT
Tuhalaane,KOHT
tuhande järve maa,KOHT
tuhapäev,AEG
tuhaväli,KOHT
tuhkakolmapäev,AEG
tuhkapäev,AEG
tuhkhaud,KOHT
Tuhu,KOHT
tuhv,KOHT
tuhvli all,SEISUND
tuiksoonelaiend,SEISUND
tuiksoonelubjastus,SEISUND
tuiksoonepõletik,SEISUND
Tuimõisa,KOHT
tuisupüha,AEG
Tuiu,KOHT
Tuka,KOHT
tukastus,SEISUND
tukkumistõbi,SEISUND
Tuksi,KOHT
Tukums,KOHT
Tula,KOHT
tulareemia,SEISUND
tulealtar,KOHT
tulease,KOHT
tulehaav,SEISUND
tulejärv,KOHT
tulekahi,sündmus
tulekahju,sündmus
tulekahjumärk,SEISUND
tulekaitseriba,KOHT
tulekuaeg,AEG
tuleliin,KOHT
tulelöök,sündmus
Tulemaa,KOHT
tulemärk,SEISUND
tuleohutus,SEISUND
tulepositsioon,KOHT
tulepunkt,KOHT
tuleriba,KOHT
tulerinne,KOHT
tulerõngas,KOHT
tulesektor,KOHT
tulesurm,sündmus
tuletorm,sündmus
tuletorn,KOHT
tuletõke,KOHT
tuletõkestusriba,KOHT
tuletõrjedepoo,KOHT
tuletõrjemaja,KOHT
tuletõrjemuuseum,KOHT
tuletõrjeteenistus,KOHT
tuletõrjevõistlus,sündmus
tulevaasta,AEG
tulevalvetorn,KOHT
tulevikulinn,KOHT
tuleõnnetus,sündmus
tulistuspunkt,KOHT
Tulpe saared,KOHT
tulundusmaa,KOHT
tulundusühing,KOHT
tuluõhtu,sündmus
Tumala,KOHT
tumend,KOHT
tumetaiga,KOHT
Tummelka,KOHT
tumm isheemia,SEISUND
tummus,SEISUND
tunaeile,AEG
tunahomme,AEG
tundehäire,SEISUND
tundeseisund,SEISUND
tundra,KOHT
tundramaastik,KOHT
tundravöönd,KOHT
Tundu,KOHT
tundur,KOHT
Tuneesia,KOHT
tungalteramürgistus,SEISUND
tungalteramürgitus,SEISUND
Tunguusi katastroof,sündmus
Tunis,KOHT
tunnel,KOHT
tunnelkollektor,KOHT
tunnihotell,KOHT
tunnipalvus,sündmus
tunnisaun,KOHT
tunnustamatus,SEISUND
tunnustatus,SEISUND
tunnustusüritus,sündmus
tupekramp,SEISUND
Tupenurme,KOHT
tupepõletik,SEISUND
tupeseen,SEISUND
tupevaje,SEISUND
tupiktänav,KOHT
Tupina,KOHT
Tuplova,KOHT
tuppumine,SEISUND
tuppumus,SEISUND
Tura,KOHT
Turaani madalik,KOHT
Turavina,KOHT
Turba,KOHT
turbaauk,KOHT
turbahaud,KOHT
turbakuur,KOHT
turbalasund,KOHT
turbamaa,KOHT
turbapeenar,KOHT
turbaraba,KOHT
turbasoo,KOHT
turbatehas,KOHT
turbaväli,KOHT
Turbuneeme,KOHT
turiaad,sündmus
turismibüroo,KOHT
turismifirma,KOHT
turismihooaeg,AEG
turismikeskus,KOHT
turismimagnet,KOHT
turismimeka,KOHT
turismitalu,KOHT
turistilõks,KOHT
Turja,KOHT
Turkana järv,KOHT
Turkestan,KOHT
Turkmeeni,KOHT
Turkmeenia,KOHT
Turks ja Caicos,KOHT
turm,sündmus
turniir,sündmus
Tursa,KOHT
turse,SEISUND
Turu,KOHT
turuhall,KOHT
turuhoone,KOHT
turukoht,KOHT
turukonjunktuur,SEISUND
turuletulek,sündmus
turuliider,KOHT
turuolud,SEISUND
turuolukord,SEISUND
turuplats,KOHT
turuputka,KOHT
turupäev,AEG
turuseisund,SEISUND
turusituatsioon,SEISUND
turustaja,KOHT
turutasakaal,SEISUND
turuväljak,KOHT
Turva,KOHT
turvaala,KOHT
turvafirma,KOHT
turvaintsident,sündmus
turvakodu,KOHT
Turvalepa,KOHT
turvalisus,SEISUND
Tusari,KOHT
Tusti,KOHT
Tutermaa,KOHT
Tuti,KOHT
tutipidu,sündmus
tutipäev,AEG
Tutku,KOHT
tutvumisteenistus,KOHT
tutvumisõhtu,sündmus
tuubirada,KOHT
Tuudi,KOHT
Tuuka,KOHT
tuukrihaigus,SEISUND
Tuula,KOHT
Tuulavere,KOHT
Tuulealused saared,KOHT
tuuleelektrijaam,KOHT
tuulefarm,KOHT
tuulejaam,KOHT
tuulejõujaam,KOHT
tuulekaitseriba,KOHT
tuulekast,KOHT
tuulekoda,KOHT
tuulekoridor,KOHT
Tuulemäe,KOHT
tuulepark,KOHT
Tuulepealsed saared,KOHT
tuulerõuged,SEISUND
tuules,SEISUND
tuuletus,SEISUND
tuulevaikus,SEISUND
tuuleveski,KOHT
Tuulevälja,KOHT
Tuuliku,KOHT
Tuulna,KOHT
Tuulova,KOHT
tuul tiibades,SEISUND
tuulutusava,KOHT
tuulutuslõõr,KOHT
tuulutussild,KOHT
tuulutusvahe,KOHT
tuumaajastu,AEG
tuumakatastroof,sündmus
tuumanohu,SEISUND
tuumaplahvatus,sündmus
tuumasõda,sündmus
tuumikala,KOHT
tuumor,SEISUND
Tuuraste,KOHT
Tuuru,KOHT
Tuva,KOHT
Tuvalu,KOHT
tuvikong,KOHT
tuvila,KOHT
tuvimaja,KOHT
Tver,KOHT
tvintekk,KOHT
tõbila,KOHT
tõbisus,SEISUND
Tõdu,KOHT
Tõdva,KOHT
tõeline polütsüteemia,SEISUND
tõendatus,SEISUND
Tõhela,KOHT
Tõhela järv,KOHT
Tõhelgi,KOHT
Tõikvere,KOHT
Tõitse,KOHT
Tõivere,KOHT
tõkketamm,KOHT
Tõlla,KOHT
tõllakuur,KOHT
Tõlli,KOHT
Tõlliste,KOHT
Tõlluste,KOHT
tõmbeava,KOHT
tõmbekeskus,KOHT
tõmblustõbi,SEISUND
Tõmmiku,KOHT
tõngermaa,KOHT
tõngermu,KOHT
Tõnija,KOHT
tõnisepäev,AEG
Tõnismäe,KOHT
Tõnismägi,KOHT
Tõnissaare,KOHT
Tõnkova,KOHT
Tõnuküla,KOHT
Tõnumaa,KOHT
tõra,KOHT
Tõravere,KOHT
Tõrdu,KOHT
Tõre,KOHT
Tõrenurme,KOHT
Tõreska,KOHT
Tõrise,KOHT
tõrjutus,SEISUND
tõrjutusrisk,SEISUND
tõrketus,SEISUND
Tõrma,KOHT
Tõrreküla,KOHT
Tõrremäe,KOHT
Tõru,KOHT
Tõruvere,KOHT
Tõrva,KOHT
Tõrvandi,KOHT
Tõrvase,KOHT
tõrvasvähk,SEISUND
Tõrve,KOHT
tõsielusündmus,sündmus
tõsiolud,SEISUND
Tõstamaa,KOHT
tõstekallak,KOHT
tõstesild,KOHT
tõstetorn,KOHT
tõufarm,KOHT
tõugata ja lükata,SEISUND
Tõugu,KOHT
tõugurike,SEISUND
tõugustaadium,AEG
tõukering,KOHT
tõulava,KOHT
tõuloomakasvandus,KOHT
tõuseb tulu,SEISUND
tõuselts,KOHT
Tõusi,KOHT
tõusufaas,SEISUND
Tõusva Päikese Maa,KOHT
Tõutsi,KOHT
Tõva,KOHT
tõvehoog,SEISUND
tõvesängi,SEISUND
tõvesängis,SEISUND
tõvevoodis,SEISUND
tõvevoodisse,SEISUND
Tõõrakõrve,KOHT
Tõõraste,KOHT
Täbris,KOHT
täheaasta,AEG
täheaeg,AEG
tähelepanuhäire,SEISUND
Tähemaa,KOHT
tähematk,sündmus
tähesuusatamine,sündmus
tähetorn,KOHT
tähetund,AEG
täheööpäev,AEG
Tähkvere,KOHT
tähniline tüüfus,SEISUND
tähtaeg,AEG
tähtpäev,AEG
tähtsündmus,sündmus
Tähtvere,KOHT
tähtvõlv,KOHT
täienduskool,KOHT
täiendusseminar,sündmus
täies purjes,SEISUND
täies õies,SEISUND
täie teadmisega,SEISUND
täika,KOHT
täipõrgu,KOHT
täisaun,KOHT
täisealisus,SEISUND
täishõive,SEISUND
täisiga,AEG
täiskandeiga,AEG
täiskarskus,SEISUND
täiskasvanuiga,AEG
täiskasvanute gümnaasium,KOHT
täiskelpkatus,KOHT
täiskesa,KOHT
täiskoguistung,sündmus
täismahus,SEISUND
täismeheiga,AEG
täismäng,SEISUND
täis nagu pinal,SEISUND
täis nagu siga,SEISUND
täis nagu sikk,SEISUND
täis nagu sitikas,SEISUND
täis nagu tarakan,SEISUND
täis nagu tatikas,SEISUND
täis nagu templielevant,SEISUND
täis nagu tina,SEISUND
täis nagu tinavile,SEISUND
täis nagu tint,SEISUND
täispurjede all,SEISUND
täispurjedes,SEISUND
täispurjeis,SEISUND
täispurjes,SEISUND
täistsüklikool,KOHT
täistund,AEG
täistööhõive,SEISUND
täistööpäev,AEG
täisvari,KOHT
täisühing,KOHT
täitapla,KOHT
täitevkomitee,KOHT
täitumus,SEISUND
täitumustunne,SEISUND
täiturg,KOHT
täitõbi,SEISUND
täke,KOHT
täkku täis,SEISUND
Täkumetsa,KOHT
Tällevere,KOHT
Tällnäs,KOHT
täna,AEG
täna-homme,AEG
tänapäev,AEG
Tänassilma,KOHT
tänav,KOHT
tänavakohvik,KOHT
tänavalahing,sündmus
tänavanurk,KOHT
tänavaots,KOHT
tänavarahutus,sündmus
tänavarist,KOHT
tänavaruum,KOHT
tänavasuu,KOHT
tänavaturg,KOHT
tänavatutvus,SEISUND
Tänavjärv,KOHT
tänavküla,KOHT
tänavu,AEG
Tännapere,KOHT
Tännassilma,KOHT
tänujumalateenistus,sündmus
tänupidu,sündmus
tänupüha,AEG
tänuvastuvõtt,sündmus
tänuõhtu,sündmus
tänuüritus,sündmus
täpiks i peal,SEISUND
täpp i peal,SEISUND
täppverevalum,SEISUND
Täpsi,KOHT
täpsussõit,sündmus
Tärivere,KOHT
Tärkma,KOHT
tärmin,AEG
tärnihotell,KOHT
Täsvere,KOHT
täägivõitlus,sündmus
Tääglova,KOHT
Tääksi,KOHT
Täätsi,KOHT
Tömbi,KOHT
tööaasta,AEG
tööaeg,AEG
