"word","code"
kulmupuhmas,kehaosa
kulmu rulli lööma,VERB_tegevus
kulmuvärv,materjal/aine
kulp,ese_instru
kulpi lööma,VERB_tegevus
kulpima,VERB_liikuma/liigutama
kultivaator,ese_instru
kultivar,abstr/konkr
kulturist,in_tegija
kultusautor,in_elukutse
kultusese,ese
kultusfilm,ese_kunst
kultuslik,omadus_kval
kultusraamat,ese_semio
kultuurantropoloog,in_elukutse
kultuurantropoloogia,vald
kultuurautonoomia,abstr/konkr
kultuurfilm,ese_kunst
kultuurhariduslik,omadus_kval
kultuuriajalooline,omadus_kval
kultuuriajalugu,vald
kultuuriantropoloogia,vald
kultuuriatašee,in_elukutse
kultuuriautonoomia,abstr/konkr
kultuurielu,abstr/konkr
kultuurigeograafia,vald
kultuuriinimene,inimene
kultuurikaup,ese
kultuurikomisjon,inimene
kultuurikontakt,abstr/konkr
kultuurikorraldus,vald
kultuurilaen,abstr
kultuurileht,ese_semio
kultuurilembene,omadus_kval
kultuuriline,omadus_kval
kultuuriline mitmekesisus,nähtus
kultuurilisa,ese_semio
kultuurilooline,omadus_kval
kultuurilugu,vald
kultuurimagasin,ese_semio
kultuuriminister,in_elukutse
kultuurimõju,abstr/konkr
kultuuripoliitika,abstr/konkr
kultuuripõld,vald
kultuuripärand,abstr/konkr
kultuurirelativism,abstr
kultuuririkkus,nähtus
kultuuriruum,abstr
kultuurispetsiifiline,omadus_kval
kultuuristuma,VERB_muutus
kultuurisuhted,abstr/konkr
kultuurisõbralik,omadus_kval
kultuuritegelane,in_roll
kultuuriteooria,vald
kultuuritraditsioon,abstr/konkr
kultuuritu,omadus_kval
kultuuriturism,vald
kultuuritöö,vald
kultuuritöötaja,in_elukutse
kultuurivaenulik,omadus_kval
kultuurivahetus,abstr/konkr
kultuuriveerg,ese_semio
kultuurkeel,abstr/konkr
kultuurliik,taim_liik
kultuurmuld,materjal/aine
kultuurne,omadus_kval
kultuurpuistu,taim
kultuurrahvas,in_rahvas
kultuurriis,taim_liik
kultuursort,taim_liik
kultuurtaim,taim_liik
kultuurtehnika,tegevus
kultuurtehniline maaparandus,tegevus
kultuurtreeger,in_tegija
kultuurökosüsteem,abstr/konkr
kuluaarijutt,tegevus_kõnetegu
kuluaaripoliitik,in_elukutse
kuluaaripoliitika,tegevus
kuluallikas,abstr/konkr
kuluaruanne,ese_semio
kuludokument,ese_semio
kuluefektiivne,omadus
kuluhein,taim
kuluhunnik,taim
kuluhüvitis,ese_raha
kulu ja kirjadega,ADV_viis
kulukad,ese_riie
kulukas,omadus_füüs
kulukus,ese_raha
kulukõrs,taim
kulukärbe,tegevus_tegu
kulul,ADV_viis
kululiik,abstr/konkr
kulum,ese_raha
kulumatu,omadus_kval
kulumiskindel,omadus
kulumiskindlus,nähtus
kulumõõtur,ese_instru
kulune,omadus_füüs
kulunorm,esitus_mõõt
kulupea,in_omadus
kulupõhine,omadus_kval
kulurohi,taim
kulusid kandma,VERB_tegevus
kulusäästlik tootmine,tegevus
kulutus,ese_raha
kulutõhus,omadus_kval
kulutõhusus,abstr/konkr
kuluvorm,esitus_keel
kulöör,toit
kumalane,loom_putukas
kumarasse,ADV_seisund
kumariin,materjal/aine
kumbagi pidi,ADV_viis
kumbagipidi,ADV_viis
kumba pidi,ADV_viis
kumbapidi,ADV_viis
kumbki,konkr_omadus
kume,omadus
kumendama,VERB_nähtus
kumer,omadus
kumerapõhjaline,omadus_füüs
kumerasse,ADV_seisund
kumerdama,VERB_muutust põhjustama
kumerduma,VERB_seisund
kumerlääts,ese_instru
kumerpeegel,ese_instru
kumerus,abstr/konkr
kumjas,omadus_kval
kumkvaat,toit_vili
kummaline,omadus_kval
kummar,ese_riie
kummarduma,VERB_liigutama
kummargil,ADV_viis
kummargile,ADV_viis
kummastama,VERB_psühh
kummastav,omadus_kval
kummastus,nähtus_psühh
kummati,ADV_modaalsus
kummatigi,ADV_modaalsus
kummeerima,VERB_muutust põhjustama
kummel,taim
kummeliekstrakt,materjal/aine
kummelimuru,nähtus_loodus
kummeliõli,materjal/aine
kummiaine,materjal/aine
kummiaraabik,materjal/aine
kummihari,ese_instru
kummiisolatsioon,materjal/aine
kummijalats,ese_riie
kummijuku,ese_instru
kummikaabel,ese_instru
kummikeks,tegevus_mäng
kummikinnas,ese_riie
kummikomm,toit
kummikork,ese_instru
kummikuul,ese_instru
kummiliim,materjal/aine
kummilutt,ese_instru
kummimadrats,ese
kummimantel,ese_riie
kummimatt,ese
kummimusi,ese_instru
kumminaine,ese_instru
kumminiit,ese_instru
kumminui,ese_instru
kumminukk,ese_instru
kumminöör,ese_instru
kummipaat,ese_instru
kummipall,ese_instru
kummiparv,ese_instru
kummipea,in_omadus
kummipuu,taim
kummipüss,ese_instru
kummiratas,ese_instru
kummiriie,materjal/aine
kummis,ADV_viis
kummisaabas,ese_riie
kummisegu,materjal/aine
kummisikuti,ese_instru
kummisäärik,ese_riie
kummitempel,abstr
kummitus,in_müt
kummitusjutt,ese_semio
kummituslennuk,ese_instru
kummituslik,omadus_kval
kummituslugu,ese_semio
kummivaik,materjal/aine
kummi venitama,VERB_tegevus
kummi-viigipuu,taim
kummivoolus,nähtus_loodus
kummiülikond,ese_riie
kummuma,VERB_nähtus
kummut,ese
kumpan,in_elukutse
kumulatiivne,omadus_kval
kumulatiivne jaotus,abstr/konkr
kumuleerima,VERB_tegevus
kumõki keel,in_rahvas_keel
kumõkk,in_rahvas
kumõss,toit_jook
kunas,ADV_aeg
kunatine,abstr
kundalini,nähtus_loodus
kunde,in_roll
kunel,loom
kungass,ese_instru
kuniks,ADV_aeg
kuningagambiit,tegevus_mäng
kuningakepp,taim
kuningakübar,taim
kuningaoda,ese_instru
kuningapaar,in_roll
kuningaratsu,ese_instru
kuningarünnak,tegevus_tegu
kuningatar,in_roll
kuningavõim,abstr
kuningbegoonia,taim
kuningboa,loom
kuning-fregattlind,loom_lind
kuningkobra,loom
kuningkondor,loom_lind
kuningkrabi,loom
kuning-leekpuu,taim
kuningliilia,taim
kuninglikult,ADV_aste
kuningpingviin,loom_lind
kuningpuudel,loom
kuningpüüton,loom
kuningriiklane,in_roll
kuningriiklus,abstr
kuningservik,taim_seen
kuningvesi,materjal/aine
Kunksmoor,in_müt
kunnatu,omadus_kval
kunskopp,tegevus_tegu
kunsteepos,ese_semio
kunstema,ese_instru
kunstfoto,ese_kunst
kunstfotograaf,in_elukutse
kunsthambad,ese_instru
kunsthammas,ese_instru
kunstiajakiri,ese_semio
kunstiajaloolane,in_elukutse
kunstiajalooline,omadus_kval
kunstiajalugu,vald
kunstiala,vald
kunstialane,omadus_kval
kunstiandeline,omadus_kval
kunstianne,omadus_kval
kunstiarvustus,ese_semio
kunstielu,abstr/konkr
kunstiese,ese_kunst
kunstifilosoofia,vald
kunstiharrastaja,in_tegija
kunstiharrastus,tegevus
kunstihuvi,nähtus_psühh
kunstiinimene,inimene
kunstijünger,in_omadus
kunstikavatsus,abstr/konkr
kunstikavatsuslik,omadus
kunstikeel,abstr/konkr
kunstikirjandus,ese_semio
kunstikogu,ese_kunst
kunstikoguja,in_tegija
kunstikollektsioon,ese_kunst
kunstikriitika,vald
kunstikäsitus,abstr
kunstiküps,omadus_kval
kunstilembene,omadus_psühh
kunstiliik,vald
kunstiloolane,in_elukutse
kunstilooline,omadus_kval
kunstilugu,vald
kunstimaitse,omadus_kval
kunstimeel,omadus_psühh
kunstimälestis,ese_kunst
kunstinärv,omadus_psühh
kunstipsühholoog,in_elukutse
kunstipsühholoogia,vald
kunstipublik,in_roll
kunstipärand,abstr/konkr
kunstirahvas,in_omadus
kunstiring,inimene
kunstirööv,tegevus_tegu
kunstistiil,abstr/konkr
kunstisuund,abstr/konkr
kunstisõber,in_omadus
kunstiteadlane,in_elukutse
kunstiteadus,vald
kunstitehnika,abstr/konkr
kunstiteooria,vald
kunstiteoreetik,in_elukutse
kunstiteos,ese_kunst
kunstitoode,ese_kunst
kunstitundja,inimene
kunstitõde,abstr
kunstitäius,abstr
kunstitöö,ese_kunst
kunstitöötaja,in_elukutse
kunstivool,vald
kunstiväljaanne,ese_semio
kunstjalg,ese_instru
kunstjuuksed,ese_instru
kunstkarusnahk,materjal/aine
kunstkiud,materjal/aine
kunstkärg,ese
kunstkärner,in_elukutse
kunstkäsi,ese_instru
kunstkäsitööline,in_tegija
kunstküüs,ese
kunstlaul,ese_kunst
kunstliiges,ese_instru
kunstlik hingamine,tegevus
kunstlik valik,tegevus
kunstlill,ese_instru
kunstlumi,materjal/aine
kunstluule,ese_semio
kunstmaaler,in_elukutse
kunstmarmor,materjal/aine
kunstmesi,toit
kunstmuinasjutt,ese_semio
kunstmuistend,ese_kunst
kunstmuusika,ese_kunst
kunstnahk,materjal/aine
kunstneer,ese_instru
kunstnikuanne,omadus_kval
kunstnikuhing,abstr
kunstnikukäekiri,esitus
kunstnikukäsi,omadus_kval
kunstnikunimi,esitus_keel
kunstnikupale,omadus
kunstnikupalk,ese_raha
kunstnikuromaan,ese_semio
kunstnikurõivas,ese_riie
kunstnikusilm,abstr
kunstpere,loom_putukas
kunstpisarad,materjal/aine
kunstpäike,nähtus_füüs
kunstramm,materjal/aine
kunstratsutaja,in_elukutse
kunstripsmed,ese_instru
kunstsarv,materjal/aine
kunstsiid,materjal/aine
kunstsilm,ese_instru
kunstsõnnik,materjal/aine
kunsttükk,omadus
kunstvaik,materjal/aine
kunstveri,materjal/aine
kunstväetis,materjal/aine
kunts,tegevus_tegu
kupaaž,tegevus_tegu
kupakartul,toit
kupardama,VERB_tegevus
kupee,ese_instru
kupeerima,VERB_tegevus
kupeevagun,ese_instru
kupeldaja,in_tegija
kupeldama,VERB_tegevus
kupellima,VERB_tegevus
kuperjanovlane,in_roll
kupiido,ese_kunst
kupik,esitus_mõõt
kupits,ese_instru
kupla,ADV_seisund
kuplas,ADV_seisund
kuplee,ese_kunst
kupletist,in_tegija
kupliakrobaatika,vald
kuplikujuline,omadus
kupliline,omadus_kval
kuppelahi,ese_instru
kuppelgrill,ese_instru
kuppeljas,omadus_füüs
kuppelmägi,objekt_loodus
kupriit,materjal/aine
kupro,materjal/aine
kupsik,ese_anum
kupuklaas,ese_instru
kupuleht,taim
kupuliud,ese_anum
kupumoor,in_omadus
kupupanek,abstr/konkr
kupuraud,ese_instru
kupusarv,ese_instru
kuraare,materjal/aine
kuraas,nähtus_psühh
kuraasikas,omadus_psühh
kuraasitama,VERB_psühh
kuraasitsema,VERB_psühh
kuradike,abstr
kuradikäpp,taim
kuradile minema,VERB_seisund
kuradile saatma,VERB_psühh_emots
kuradim,omadus_kval
kuradima pärast,esitus_keel_suhtlus
kuradimoodi,ADV_aste
kuradinahkne,omadus_füüs
kuradinägu,esitus_keel_suhtlus
kuradipuu,taim
kuradi päralt,esitus_keel_suhtlus
kuradi pärast,esitus_keel_suhtlus
kuradiratas,ese_instru
kuradisõrm,materjal/aine
kuradi-sõrmkäpp,taim
kuraditosin,esitus_arv
kuradit Peltsebuliga välja ajama,VERB_abstr
kuragaa,toit
kurakäeline,omadus_kval
kuralane,in_rahvas
kuram,esitus_keel_suhtlus
kurameerima,VERB_psühh
kuramus,esitus_keel_suhtlus
kuramuse pärast,esitus_keel_suhtlus
kurask,esitus_keel_suhtlus
kurat ja põrgu,esitus_keel_suhtlus
kuratlik,omadus_kval
kuratlikult,ADV_aste
kuratoorium,in_roll
kurat seda teab,esitus_keel_suhtlus
kurat teab,esitus_keel_suhtlus
kurat temaga,esitus_keel_suhtlus
kurat võtaks,esitus_keel_suhtlus
kurat võtku,esitus_keel_suhtlus
kurblik,omadus_psühh
kurblooline,omadus_psühh
kurblõbus,omadus_psühh
kurbnaljakas,omadus_psühh
kurbus,nähtus_psühh
kurdi keel,in_rahvas_keel
kurdistama,VERB_muutust põhjustama
kurdistuma,VERB_muutus
kurdjukklammas,loom_liik
kurdlehine,omadus_füüs
kurdlehine kibuvits,taim
kurdu,ADV_seisund
kurdus,ADV_seisund
kureerima,VERB_tegevus
kurehernes,taim
kurejutt,esitus_info
kurekael,taim
kurekatel,taim
kurekell,taim
kurekellukas,taim
kurelane,in_rahvas
kurelääts,taim
kuremari,toit_vili
kuremõõk,taim
kurenn,in_roll
kurepesa,objekt_loodus
kurereha,taim
kuresamm,tegevus_tegu
kuressaarlane,in_rahvas
kurgikasvataja,in_tegija
kurgilõik,toit
kurgirohi,taim
kurgisalat,toit
kurgisoolvesi,materjal/aine
kurgivesi,materjal/aine
kurgiviil,toit
kurgkotkas,loom_lind
kurguauk,kehaosa
kurguhääl,nähtus_loodus
kurgukaste,toit_jook
kurgulagi,kehaosa
kurgulaul,nähtus_loodus
kurgumandel,kehaosa
kurgunibu,kehaosa
kurgupastill,materjal/aine
kurgupuri,kehaosa
kurgupõhi,kehaosa
kuriinfo,esitus_info
kurikael,in_roll
kurikaharjutus,tegevus_tegu
kurikas,ese_instru
kurikaval,omadus_kval
kurimait,esitus_keel_suhtlus
kurin,nähtus_füüs
kurinad,ese_instru
kurioosne,omadus_kval
kurioosum,nähtus
kuriositeet,nähtus
kuripatt,esitus_keel_suhtlus
kurisema,VERB_nähtus
kuristamine,tegevus_tegu
kuristus,tegevus_tegu
kurisu,nähtus_loodus
kuritahtlik,omadus_kval
kuritahtlikult,ADV_viis
kuritarvitaja,in_omadus
kuritegelik,omadus_kval
kuritegelikkus,abstr/konkr
kuritegevus,tegevus_tegu
kuritegu,tegevus_tegu
kuriteokatse,tegevus_tegu
kuriteokoosseis,vald
kuriteoteade,esitus_info
kuritõbine,inimene
kuritöö,tegevus_tegu
kurivara,ese_semio
kurjad keeled,in_roll
kurjaendeline,omadus_psühh
kurjaennustav,omadus_psühh
kurja juur,abstr/konkr
kurjajuur,abstr/konkr
kurjamoodi,ADV_aste
kurjast olema,VERB_seisund
kurjategija,in_omadus
kurjavaimu,esitus_keel
kurja vanduma,VERB_suhtlus
kurjeer,in_elukutse
kurjemini,ADV_viis
kurjusekorts,kehaosa
kurjuse telg,abstr/konkr
kurjustama,VERB_suhtlus
kurku kastma,VERB_toituma
kurkumiin,materjal/aine
kurling,tegevus_mäng
kurmuline,omadus
kurnalapp,ese_instru
kurnamissõda,tegevus
kurnamistaktika,abstr
kurnav,omadus_kval
kurnikaigas,ese_instru
kurnimäng,tegevus_mäng
kurnipulk,ese_instru
kurnlusikas,ese_instru
kurnpaber,materjal/aine
kurnäu,omadus_füüs
kurortoloog,in_elukutse
kurortoloogia,vald
kurrel,taim_seen
kurruline,omadus
kurrupael,ese_riie
kurrustik,grupp
kurrutama,VERB_tegevus
kursakaaslane,in_roll
kursakas,in_roll
kursant,in_roll
kursavend,in_roll
kursaõde,in_roll
kurseerima,VERB_tegevus
kursiiv,esitus_kujutis
kursiivitama,VERB_tegevus
kursiivkiri,esitus_kujutis
kursinurk,esitus_mõõt
kursis,ADV_seisund
kursivahe,abstr/konkr
kursor,esitus_kujutis
kurssi,ADV_seisund
kursusekaaslane,in_roll
kursusesüsteem,abstr/konkr
kursusetöö,ese_semio
kursusevanem,in_roll
kursusevend,in_roll
kursuseõde,in_roll
kursuslane,in_roll
kurš,in_rahvas
kurtaaž,ese_raha
kurtisaan,in_roll
kurtma,VERB_psühh
kurtšatoovium,materjal/aine
kurtuaasne kirjandus,ese_semio
kurtuaasne luule,ese_semio
kurtuma,VERB_muutus
kurvakujuline,omadus_kval
kurvalt,ADV_viis
kurvameelne,omadus_psühh
kurvasilmne,omadus_füüs
kurvastavalt,ADV_viis
kurvasti,ADV_viis
kurvastuma,VERB_psühh_emots
kurvastus,nähtus_psühh
kurvatooniline,omadus_psühh
kurvavõitu,omadus_psühh
kurvemalt,ADV_viis
kurvemini,ADV_viis
kurvikas,omadus_füüs
kurviline,omadus
kurvimeeter,ese_instru
kurvitama,VERB_liikuma
kurvits,loom_lind
kusal,ese_instru
kuseajati,materjal/aine
kuseelund,kehaosa
kuseeritus,nähtus_füüs
kusehais,nähtus_füüs
kusejuha,kehaosa
kusekivi,objekt_loodus
kusel,tegevus
kuseliiv,materjal/aine
kusene,omadus
kusepõis,kehaosa
kusetama,VERB_liikuma/liigutama
kuseteed,kehaosa
kusi,materjal/aine
kusiaine,materjal/aine
kusihape,materjal/aine
kusik,esitus_keel_suhtlus
kusilane,loom_putukas
kusiti,kehaosa
kus juhtub,ADV_koht
kuskilepoole,ADV_koht
kuskilpool,ADV_koht
kuskiltpoolt,ADV_koht
kus kivi all vähid peidus on,VERB_seisund
kuskohal,ADV_koht
kuskohalt,ADV_koht
kuskohas,ADV_koht
kuskohast,ADV_koht
kuskohta,ADV_koht
kuskus,loom
kuskuss,toit
kuslapuu,taim
kusmaal,ADV_koht
kusmaale,ADV_koht
kussa,esitus_keel_suhtlus
kus sa sellega,esitus_keel_suhtlus
kus seda ja teist,abstr_asend/suund
kus see ja teine,abstr_asend/suund
kussu,esitus_keel_suhtlus
kussu-kussu,esitus_keel_suhtlus
kus tahes,ADV_modaalsus
kustahes,ADV_modaalsus
kust juhtub,ADV_koht
kustkaudu,ADV_viis
kustki,ADV_koht
kustkohalt,ADV_koht
kustkohast,ADV_koht
kustos,ese_semio
kustpeale,ADV_aeg
kust tahes,ADV_modaalsus
kustu,ADV_seisund
kustukas,ese
kustukumm,ese
kustunud vulkaan,objekt_loodus
kustus,ADV_seisund
kustutamata lubi,materjal/aine
kustutamatu,omadus
kustutatud lubi,materjal/aine
kustuti,ese_instru
kustutuskumm,ese
kustutustekk,ese_instru
kustutustöö,tegevus
kustutusvahend,ese_instru
kušetikapp,ese
kušett,ese_instru
kutiikul,materjal/aine
kutiikula,materjal/aine
kutistama,VERB_tegevus
kutjaa,toit
kuts,loom
kutsa,loom
kutsaripukk,ese_instru
kutsealane,omadus_kval
kutse-eetika,abstr/konkr
kutsehaige,in_omadus
kutseharidus,abstr
kutsehariduslik,omadus_kval
kutsekaart,ese_semio
kutsekaaslane,in_roll
kutsekiri,ese_semio
kutsel,abstr
kutseline,omadus
kutsemeisterlikkus,omadus_kval
kutsenimetus,esitus_info
kutsenõuded,abstr/konkr
kutsenõustaja,in_elukutse
kutsenõustamine,tegevus
kutsenõustus,tegevus
kutseorientatsioon,tegevus
kutseoskus,abstr/konkr
kutsesobivus,omadus_kval
kutsestandard,ese_semio
kutsesuunitlus,tegevus
kutsetegevus,tegevus
kutsetoon,nähtus_füüs
kutsetunnistus,ese_semio
kutsetöö,tegevus
kutsevalik,tegevus
kutseõpe,tegevus
kutseõpetus,tegevus
kutsikaohtu,omadus_vanus
kutsu,loom
kutsumus,nähtus_psühh
kutsung,nähtus_füüs
kutsuvalt,ADV_viis
kutsuv toon,nähtus_füüs
kutt,in_omadus
kutter,ese_instru
kuuajaline,omadus_aeg
kuuaruanne,esitus_info
kuubakas,in_rahvas
kuubalane,in_rahvas
kuubalanna,in_rahvas
Kuuba sigar,ese
kuubikujuline,omadus
kuubiline,omadus
kuubis,omadus_kval
kuubistama,VERB_muutust põhjustama
kuudepikkune,omadus
kuueaastaselt,ADV_aeg
kuuehõlm,ese_riie
kuuejalgne,omadus
kuue kaupa,ADV_viis
kuuekaupa,ADV_viis
kuuekesi,ADV_viis
kuueklassiline,omadus_kval
kuuekordistuma,VERB_muutus
kuuekorruseline,omadus_füüs
kuuekuuline,omadus_aeg
kuuekäiguline,omadus_füüs
kuuekäis,ese_riie
kuuekümneaastane,omadus_vanus
kuuekümneaastaselt,ADV_aeg
kuuekümnendik,esitus_arv
kuuekümnendsüsteem,abstr
kuuekümneselt,ADV_aeg
kuueliikmeline,omadus
kuuendaks,ADV_aste
kuuenurgeline,omadus_füüs
kuuepäevane,omadus_aeg
kuuesaba,ese_riie
kuuesajandik,esitus_arv
kuueselt,ADV_aeg
kuuesiil,ese_riie
kuuetahuline,omadus_füüs
kuueteistaastane,omadus_vanus
kuueteistaastaselt,ADV_aeg
kuueteistkümneaastane,omadus_vanus
kuueteistkümneaastaselt,ADV_aeg
kuueteistkümnendik,esitus_arv
kuueteistkümnendiknoot,esitus
kuueteistkümneselt,ADV_aeg
kuuetine,omadus_füüs
kuuevalentne,omadus_kval
kuuevarrukas,ese_riie
kuuguar,loom
kuujumal,in_müt
kuukaar,nähtus_loodus
kuukaart,ese_semio
kuukabarra,loom_lind
kuukaktus,taim
kuukala,loom_kala
kuukalender,abstr/konkr
Kuu-keskne,omadus_füüs
kuuketas,objekt_loodus
kuukiir,objekt_loodus
kuuking,taim
kuukiri,ese_semio
kuukivi,materjal/aine
kuukress,taim
kuukulgur,ese_instru
kuukultus,abstr
kuu-kuult,ADV_aeg
kuukäive,abstr/konkr
kuula,esitus_keel_suhtlus
kuulajaskond,inimene
kuulamistoru,ese_instru
kuular,ese_instru
kuularid,ese_instru
kuulatama,VERB_tegevus
kuulatavus,esitus_mõõt
kuulatelema,VERB_tegevus
kuulatlema,VERB_tegevus
kuulatlus,tegevus_tegu
kuulatlustoru,ese_instru
kuuldamatu,omadus_füüs
kuulda olema,VERB_nähtus
kuuldav,omadus
kuuldavale,ADV_seisund
kuuldavalt,ADV_viis
kuuldavasti,ADV_viis
kuuldavus,nähtus_füüs
kuulda võtma,VERB_psühh
kuuldeaparaat,ese_instru
kuuldekaugus,esitus_mõõt
kuuldeklapid,ese_instru
kuuldel,ADV_seisund
kuuldele,ADV_seisund
kuuldemäng,ese_kunst
kuuldeodorant,ese_instru
kuulderaamat,ese_semio
kuuldesodorant,ese_instru
kuuldetoru,ese_instru
kuuldeulatus,esitus_mõõt
kuuldu,esitus_info
kuulekalt,ADV_viis
kuulekas,omadus_kval
kuuletuja,in_roll
kuuletuma,VERB_psühh
kuuliauk,nähtus_füüs
kuulike,ese
kuulikindel,omadus_kval
kuulikindlus,nähtus_füüs
kuuline,omadus_aeg
kuulipilduja,ese_instru
kuulipildujatuli,tegevus
kuulipildur,in_tegija
kuuliprits,ese_instru
kuulipüüdja,ese_instru
kuulirahe,ese_instru
kuulitõukaja,in_tegija
kuulivest,ese_riie
kuulivihin,nähtus_füüs
kuuljas,omadus_füüs
kuulkraan,ese_instru
kuullaager,ese_instru
kuulmatult,ADV_viis
kuulmekile,kehaosa
kuulmekivike,kehaosa
kuulmekäik,kehaosa
kuulmeluukesed,kehaosa
kuulmenahk,kehaosa
kuulmetõri,kehaosa
kuulmine,omadus
kuulmisaparaat,ese_instru
kuulmiselund,kehaosa
kuulmismeel,omadus
kuulmismälu,nähtus_psühh
kuulmisnärv,kehaosa
kuulmisorgan,kehaosa
kuulmispiir,nähtus_füüs
kuulmistaju,omadus_psühh
kuulmisteravus,omadus_füüs
kuulmisvõime,omadus
kuulo,ese_instru
kuulojuhe,ese_instru
kuul pähe,esitus_keel_suhtlus
kuulsusejanu,nähtus_psühh
kuulsusesära,nähtus_psühh
kuulsusetu,omadus
kuulsusetult,ADV_viis
kuulsushimu,nähtus_psühh
kuulsushimuline,omadus_kval
kuulsusiha,nähtus_psühh
kuulsusjanu,nähtus_psühh
kuulsusjanuline,omadus_kval
kuulsuslill,taim
kuulsusrikas,omadus_kval
kuulueit,in_roll
kuulu järgi,ADV_viis
kuulunaine,in_roll
kuulus,omadus_kval
kuulutustulp,ese_instru
kuulveski,ese_instru
kuumaalus,ese_instru
kuumahoog,nähtus_psühh
kuumajoogikeskus,ese_instru
kuumakindel,omadus_kval
kuumakindlus,omadus_füüs
kuumakse,ese_raha
kuumakuppel,nähtus_loodus
kuumakäärilõikus,abstr/konkr
kuumalt,ADV_viis
kuumama,VERB_seisund
kuumaveeallikas,nähtus_loodus
kuumaveekott,ese_instru
kuumaveepudel,ese_instru
kuumavõitu,omadus_füüs
kuumaõhufritüür,ese_instru
kuumaõhupall,ese_instru
kuumemini,ADV_viis
kuumendama,VERB_muutust põhjustama
kuum grupp,in_tegija
kuumkoht,abstr
kuum liin,abstr/konkr
kuumoodul,ese_instru
kuumstantsimine,tegevus_tegu
kuumsuits,nähtus_füüs
kuumsuitsukala,toit
kuumsuitsulõhe,toit
kuumsuitsurulaad,toit
kuumsuitsutama,VERB_toituma
kuumtöötlema,VERB_tegevus
kuumtöötlemine,abstr/konkr
kuumtöötlus,abstr/konkr
kuumuma,VERB_nähtus
kuumuskindel,omadus_kval
kuumuskindlus,omadus_füüs
kuumutama,VERB_muutust põhjustama
kuumuti,ese_instru
kuunar,ese_instru
kuunarpark,ese_instru
kuunarprikk,ese_instru
kuunduma,VERB_liikuma
kuune,omadus_aeg
kuunorm,kogus
kuunägu,kehaosa
kuupaisteline,omadus
kuupaistene,omadus
kuupaistetu,omadus
kuupdetsimeeter,esitus_mõõt
kuu peale saatma,VERB_psühh_emots
kuupikkune,omadus
kuupilet,ese_semio
kuupima,VERB_psühh_mõistus
kuupjalg,esitus_mõõt
kuupjas,omadus
kuupjuur,abstr
kuupkilomeeter,esitus_mõõt
kuuplaan,abstr/konkr
kuupluu,kehaosa
kuupmeeter,esitus_mõõt
kuupmillimeeter,esitus_mõõt
kuupmõõt,esitus_mõõt
kuupoolik,nähtus_loodus
kuupsatelliit,ese_instru
kuupsentimeeter,esitus_mõõt
kuupsüld,esitus_mõõt
kuupuhastus,nähtus_loodus
kuupvõrrand,abstr/konkr
kuupäevaline,omadus_aeg
kuupäevaraja,abstr/konkr
kuupäevarohi,taim
kuupäevastama,VERB_tegevus
kuuriided,nähtus_loodus
kuurits,ese_instru
kuurium,materjal/aine
kuurvürst,in_roll
kuusapp,nähtus_loodus
kuuseehe,ese_instru
kuusehalg,ese_instru
kuusehekk,taim
kuuseistandik,taim_liik
kuuseistik,taim
kuusejalg,ese
kuusejuss,taim_omadus
kuusekard,ese_kunst
kuusekaunistus,ese_kunst
kuuse-kooreürask,loom_putukas
kuusekultuur,taim_liik
kuuse-käbilind,loom_lind
kuusekänd,taim
kuuselatt,materjal/aine
kuuselaud,materjal/aine
kuuselt,ADV_aeg
kuuselõhn,nähtus_psühh
kuusepalk,materjal/aine
kuusepihklane,loom_putukas
kuusepuistu,taim
kuusepuit,materjal/aine
kuuseriisikas,taim_seen
kuuseseemik,taim_omadus
kuuseseen,taim_seen
kuusesikk,loom_putukas
kuusetihnik,taim
kuusetukk,taim
kuusirp,nähtus_loodus
kuuskant,ese_instru
kuuskantmutter,ese_instru
kuuskantvõti,ese_instru
kuuskhein,taim
kuuskjalg,taim
kuusnurkne,omadus_füüs
kuus sigmat,abstr/konkr
kuustahukas,esitus_kujutis
kuusõõr,nähtus_loodus
kuutasu,ese_raha
kuutasuline,omadus
kuuteenistus,ese_raha
kuutoodang,ese
kuutõbine,in_omadus
kuutõverohi,taim
kuutöötasu,ese_raha
Kuu-uurija,in_elukutse
